rank,title,artist,album,genre,streams,source,fetched_at,score,key
17,In A Minute,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-07-24,68.0,in a minute — lil baby
18,Boston,STELLA LEFTY,,Country,0,apple_music,2026-07-24,66.0,boston — stella lefty
19,Dai Dai,Shakira & Burna Boy,,Pop,0,apple_music,2026-07-24,64.0,dai dai — shakira & burna boy
20,WAIT FOR U (feat. Drake & Tems),Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,62.0,wait for u (feat. drake & tems) — future
21,I’m Spent,Drake & Loe Shimmy,,R&B/Soul,0,apple_music,2026-07-24,60.0,i’m spent — drake & loe shimmy
22,Man I Need,Olivia Dean,,Pop,0,apple_music,2026-07-24,57.99999999999999,man i need — olivia dean
23,Last Night,Morgan Wallen,,Country,0,apple_music,2026-07-24,56.00000000000001,last night — morgan wallen
24,MORNING DEW (DONK),Beyoncé,,Pop,0,apple_music,2026-07-24,54.0,morning dew (donk) — beyoncé
25,Just In Case,Morgan Wallen,,Country,0,apple_music,2026-07-24,52.0,just in case — morgan wallen
26,Spin You Around (1/24),Morgan Wallen,,Country,0,apple_music,2026-07-24,50.0,spin you around (1/24) — morgan wallen
27,LIKE ME (feat. 42 Dugg & Lil Baby),Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,48.0,like me (feat. 42 dugg & lil baby) — future
28,I Had Some Help (feat. Morgan Wallen),Post Malone,,Country,0,apple_music,2026-07-24,46.0,i had some help (feat. morgan wallen) — post malone
29,Best I Ever Had,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-24,44.0,best i ever had — drake
30,Whisper My Name,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-24,42.0,whisper my name — drake
31,What I Want,Morgan Wallen & Tate McRae,,Country,0,apple_music,2026-07-24,40.0,what i want — morgan wallen & tate mcrae
32,Wonderwall (Remastered),Oasis,,Music,0,apple_music,2026-07-24,38.0,wonderwall (remastered) — oasis
33,Wants and Needs (feat. Lil Baby),Drake,,Hip-Hop/Rap,0,apple_music,2026-07-24,36.0,wants and needs (feat. lil baby) — drake
34,weren't for the wind,Ella Langley,,Country,0,apple_music,2026-07-24,34.0,weren't for the wind — ella langley
35,Thinkin’ Bout Me,Morgan Wallen,,Country,0,apple_music,2026-07-24,32.0,thinkin’ bout me — morgan wallen
36,Cowgirls (feat. ERNEST),Morgan Wallen,,Country,0,apple_music,2026-07-24,30.0,cowgirls (feat. ernest) — morgan wallen
37,March Madness,Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,28.000000000000004,march madness — future
38,"I Knew It, I Knew You (From ""Toy Story 5"")",Taylor Swift,,Country,0,apple_music,2026-07-24,26.0,"i knew it, i knew you (from ""toy story 5"") — taylor swift"
39,California Girls,Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,24.0,california girls — future
40,Be By You,Luke Combs,,Country,0,apple_music,2026-07-24,22.0,be by you — luke combs
41,Wasted On You,Morgan Wallen,,Country,0,apple_music,2026-07-24,20.0,wasted on you — morgan wallen
42,I'M DAT N***A,Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,18.0,i'm dat n***a — future
43,National Treasures,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-24,16.0,national treasures — drake
44,Billie Jean,Michael Jackson,,Pop,0,apple_music,2026-07-24,14.000000000000002,billie jean — michael jackson
45,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-07-24,12.0,e85 — don toliver
46,Frozen,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-07-24,10.0,frozen — lil baby
47,I Got Better,Morgan Wallen,,Country,0,apple_music,2026-07-24,8.0,i got better — morgan wallen
48,Konnichiwa,Future,,Hip-Hop/Rap,0,apple_music,2026-07-24,6.0,konnichiwa — future
49,Don't We,Morgan Wallen,,Country,0,apple_music,2026-07-24,4.0,don't we — morgan wallen
50,Stick Talk,Future,,Music,0,apple_music,2026-07-24,2.0,stick talk — future
1,Dai Dai (w/ Burna Boy ),Shakira,,,6402890,spotify_global,2026-07-24,100.0,dai dai (w/ burna boy ) — shakira
2,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,4254119,spotify_global,2026-07-24,98.0,beauty and a beat (w/ nicki minaj ) — justin bieber
3,hate that i made you love me,Ariana Grande,,,3860215,spotify_global,2026-07-24,96.0,hate that i made you love me — ariana grande
4,Earrings,Malcolm Todd,,,3628440,spotify_global,2026-07-24,94.0,earrings — malcolm todd
5,Billie Jean,Michael Jackson,,,3604934,spotify_global,2026-07-24,92.0,billie jean — michael jackson
6,Babydoll,Dominic Fike,,,3580233,spotify_global,2026-07-24,90.0,babydoll — dominic fike
7,Wonderwall - Remastered,Oasis,,,3477773,spotify_global,2026-07-24,88.0,wonderwall - remastered — oasis
8,SWIM,BTS,,,3451480,spotify_global,2026-07-24,86.0,swim — bts
9,Self Aware,Temper City,,,3129164,spotify_global,2026-07-24,84.0,self aware — temper city
10,The One That Got Away,Katy Perry,,,3055167,spotify_global,2026-07-24,82.0,the one that got away — katy perry
11,the cure,Olivia Rodrigo,,,2985819,spotify_global,2026-07-24,80.0,the cure — olivia rodrigo
12,stupid song,Olivia Rodrigo,,,2951716,spotify_global,2026-07-24,78.0,stupid song — olivia rodrigo
13,drop dead,Olivia Rodrigo,,,2834627,spotify_global,2026-07-24,76.0,drop dead — olivia rodrigo
14,back to friends,sombr,,,2798926,spotify_global,2026-07-24,74.0,back to friends — sombr
15,Choosin' Texas,Ella Langley,,,2685657,spotify_global,2026-07-24,72.0,choosin' texas — ella langley
16,Iris,The Goo Goo Dolls,,,2659416,spotify_global,2026-07-24,70.0,iris — the goo goo dolls
17,Beat It,Michael Jackson,,,2603811,spotify_global,2026-07-24,68.0,beat it — michael jackson
18,Man I Need,Olivia Dean,,,2577350,spotify_global,2026-07-24,66.0,man i need — olivia dean
19,End of Beginning,Djo,,,2550379,spotify_global,2026-07-24,64.0,end of beginning — djo
20,DtMF,Bad Bunny,,,2519537,spotify_global,2026-07-24,62.0,dtmf — bad bunny
21,Love Me Not,Ravyn Lenae,,,2490919,spotify_global,2026-07-24,60.0,love me not — ravyn lenae
22,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2471420,spotify_global,2026-07-24,57.99999999999999,die with a smile (w/ bruno mars ) — lady gaga
23,Ordinary,Alex Warren,,,2470410,spotify_global,2026-07-24,56.00000000000001,ordinary — alex warren
24,The Fate of Ophelia,Taylor Swift,,,2419262,spotify_global,2026-07-24,54.0,the fate of ophelia — taylor swift
25,Hips Don't Lie (w/ Wyclef Jean ),Shakira,,,2338299,spotify_global,2026-07-24,52.0,hips don't lie (w/ wyclef jean ) — shakira
26,Mr. Brightside,The Killers,,,2267770,spotify_global,2026-07-24,50.0,mr. brightside — the killers
27,Risk It All,Bruno Mars,,,2242889,spotify_global,2026-07-24,48.0,risk it all — bruno mars
28,Treat You Better,Shawn Mendes,,,2220550,spotify_global,2026-07-24,46.0,treat you better — shawn mendes
29,NUEVAYoL,Bad Bunny,,,2215234,spotify_global,2026-07-24,44.0,nuevayol — bad bunny
30,Sweater Weather,The Neighbourhood,,,2215209,spotify_global,2026-07-24,42.0,sweater weather — the neighbourhood
31,Sailor Song,Gigi Perez,,,2199502,spotify_global,2026-07-24,40.0,sailor song — gigi perez
32,Sesi Potret (w/ Ari Lesmana ),eÅau,,,2192086,spotify_global,2026-07-24,38.0,sesi potret (w/ ari lesmana ) — eåau
33,Jamaican (Bam Bam) (w/ SOLTO (FR) ),HUGEL,,,2179664,spotify_global,2026-07-24,36.0,jamaican (bam bam) (w/ solto (fr) ) — hugel
34,BIRDS OF A FEATHER,Billie Eilish,,,2179385,spotify_global,2026-07-24,34.0,birds of a feather — billie eilish
35,SUPERESTRELLA,Aitana,,,2147504,spotify_global,2026-07-24,32.0,superestrella — aitana
36,Every Breath You Take,The Police,,,2138156,spotify_global,2026-07-24,30.0,every breath you take — the police
37,So Easy (To Fall In Love),Olivia Dean,,,2136539,spotify_global,2026-07-24,28.000000000000004,so easy (to fall in love) — olivia dean
38,Dracula - JENNIE Remix (w/ JENNIE ),Tame Impala,,,2131574,spotify_global,2026-07-24,26.0,dracula - jennie remix (w/ jennie ) — tame impala
39,Locked out of Heaven,Bruno Mars,,,2129286,spotify_global,2026-07-24,24.0,locked out of heaven — bruno mars
40,Riptide,Vance Joy,,,2097321,spotify_global,2026-07-24,22.0,riptide — vance joy
41,Raindance (w/ Tems ),Dave,,,2092575,spotify_global,2026-07-24,20.0,raindance (w/ tems ) — dave
42,Janice STFU,Drake,,,2091526,spotify_global,2026-07-24,18.0,janice stfu — drake
43,Lush Life,Zara Larsson,,,2089522,spotify_global,2026-07-24,16.0,lush life — zara larsson
44,BAILE INoLVIDABLE,Bad Bunny,,,2086249,spotify_global,2026-07-24,14.000000000000002,baile inolvidable — bad bunny
45,Sign of the Times,Harry Styles,,,2043094,spotify_global,2026-07-24,12.0,sign of the times — harry styles
46,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,2033217,spotify_global,2026-07-24,10.0,cinderella (w/ ty dolla $ign ) — mac miller
47,"One Dance (w/ Wizkid , Kyla )",Drake,,,2001880,spotify_global,2026-07-24,8.0,"one dance (w/ wizkid , kyla ) — drake"
48,On The Floor (w/ Pitbull ),Jennifer Lopez,,,1987744,spotify_global,2026-07-24,6.0,on the floor (w/ pitbull ) — jennifer lopez
49,honeybee,Olivia Rodrigo,,,1962437,spotify_global,2026-07-24,4.0,honeybee — olivia rodrigo
50,Creep,Radiohead,,,1954451,spotify_global,2026-07-24,2.0,creep — radiohead
1,Choosin' Texas,Ella Langley,,,1488103,spotify_us,2026-07-24,100.0,choosin' texas — ella langley
2,Earrings,Malcolm Todd,,,1136879,spotify_us,2026-07-24,98.0,earrings — malcolm todd
3,stupid song,Olivia Rodrigo,,,984792,spotify_us,2026-07-24,96.0,stupid song — olivia rodrigo
4,hate that i made you love me,Ariana Grande,,,901867,spotify_us,2026-07-24,94.0,hate that i made you love me — ariana grande
5,the cure,Olivia Rodrigo,,,875143,spotify_us,2026-07-24,92.0,the cure — olivia rodrigo
6,Babydoll,Dominic Fike,,,837353,spotify_us,2026-07-24,90.0,babydoll — dominic fike
7,Mr. Brightside,The Killers,,,822106,spotify_us,2026-07-24,88.0,mr. brightside — the killers
8,Janice STFU,Drake,,,788606,spotify_us,2026-07-24,86.0,janice stfu — drake
9,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,761417,spotify_us,2026-07-24,84.0,cinderella (w/ ty dolla $ign ) — mac miller
10,Man I Need,Olivia Dean,,,761012,spotify_us,2026-07-24,82.0,man i need — olivia dean
11,Be Her,Ella Langley,,,734904,spotify_us,2026-07-24,80.0,be her — ella langley
12,Boston,STELLA LEFTY,,,723253,spotify_us,2026-07-24,78.0,boston — stella lefty
13,weren't for the wind,Ella Langley,,,722195,spotify_us,2026-07-24,76.0,weren't for the wind — ella langley
14,Billie Jean,Michael Jackson,,,718460,spotify_us,2026-07-24,74.0,billie jean — michael jackson
15,drop dead,Olivia Rodrigo,,,715346,spotify_us,2026-07-24,72.0,drop dead — olivia rodrigo
16,misery.,pupsies,,,700756,spotify_us,2026-07-24,70.0,misery. — pupsies
17,Dreams - 2001 Remaster,Fleetwood Mac,,,677329,spotify_us,2026-07-24,68.0,dreams - 2001 remaster — fleetwood mac
18,Dai Dai (w/ Burna Boy ),Shakira,,,666399,spotify_us,2026-07-24,66.0,dai dai (w/ burna boy ) — shakira
19,Wonderwall - Remastered,Oasis,,,633016,spotify_us,2026-07-24,64.0,wonderwall - remastered — oasis
20,I Got Better,Morgan Wallen,,,622979,spotify_us,2026-07-24,62.0,i got better — morgan wallen
21,Broken Window Serenade,Whiskey Myers,,,617801,spotify_us,2026-07-24,60.0,broken window serenade — whiskey myers
22,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,612807,spotify_us,2026-07-24,57.99999999999999,beauty and a beat (w/ nicki minaj ) — justin bieber
23,Chicago,Michael Jackson,,,605766,spotify_us,2026-07-24,56.00000000000001,chicago — michael jackson
24,Self Aware,Temper City,,,592549,spotify_us,2026-07-24,54.0,self aware — temper city
25,Dead Fresh,Lil Baby,,,584555,spotify_us,2026-07-24,52.0,dead fresh — lil baby
26,Orbiter,Noah Kahan,,,576812,spotify_us,2026-07-24,50.0,orbiter — noah kahan
27,So Easy (To Fall In Love),Olivia Dean,,,569254,spotify_us,2026-07-24,48.0,so easy (to fall in love) — olivia dean
28,Freakinâ Out,Dexter and The Moonrocks,,,552219,spotify_us,2026-07-24,46.0,freakinâ out — dexter and the moonrocks
29,honeybee,Olivia Rodrigo,,,545021,spotify_us,2026-07-24,44.0,honeybee — olivia rodrigo
30,Ordinary,Alex Warren,,,543315,spotify_us,2026-07-24,42.0,ordinary — alex warren
31,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,541983,spotify_us,2026-07-24,40.0,i can't love you anymore (w/ morgan wallen ) — ella langley
32,Iris,The Goo Goo Dolls,,,533121,spotify_us,2026-07-24,38.0,iris — the goo goo dolls
33,E85,Don Toliver,,,527851,spotify_us,2026-07-24,36.0,e85 — don toliver
34,"I Knew It, I Knew You",Taylor Swift,,,520894,spotify_us,2026-07-24,34.0,"i knew it, i knew you — taylor swift"
35,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,513425,spotify_us,2026-07-24,32.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
36,Beat It,Michael Jackson,,,511704,spotify_us,2026-07-24,30.0,beat it — michael jackson
37,DtMF,Bad Bunny,,,508409,spotify_us,2026-07-24,28.000000000000004,dtmf — bad bunny
38,Sweater Weather,The Neighbourhood,,,505531,spotify_us,2026-07-24,26.0,sweater weather — the neighbourhood
39,NOBLE,F3miii,,,503161,spotify_us,2026-07-24,24.0,noble — f3miii
40,back to friends,sombr,,,503120,spotify_us,2026-07-24,22.0,back to friends — sombr
41,I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen ),Post Malone,,,502803,spotify_us,2026-07-24,20.0,i had some help (feat. morgan wallen) (w/ morgan wallen ) — post malone
42,505,Arctic Monkeys,,,499801,spotify_us,2026-07-24,18.0,505 — arctic monkeys
43,expectations,Olivia Rodrigo,,,498641,spotify_us,2026-07-24,16.0,expectations — olivia rodrigo
44,End of Beginning,Djo,,,494244,spotify_us,2026-07-24,14.000000000000002,end of beginning — djo
45,DAISIES,Justin Bieber,,,488531,spotify_us,2026-07-24,12.0,daisies — justin bieber
46,Willing and Able,Noah Kahan,,,487175,spotify_us,2026-07-24,10.0,willing and able — noah kahan
47,maggots for brains,Olivia Rodrigo,,,486876,spotify_us,2026-07-24,8.0,maggots for brains — olivia rodrigo
48,The One That Got Away,Katy Perry,,,483953,spotify_us,2026-07-24,6.0,the one that got away — katy perry
49,Riptide,Vance Joy,,,474764,spotify_us,2026-07-24,4.0,riptide — vance joy
50,Creep,Radiohead,,,468250,spotify_us,2026-07-24,2.0,creep — radiohead
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-07-24,100.0,choosin' texas — ella langley
2,"I Knew It, I Knew You",Taylor Swift,,,0,billboard,2026-07-24,98.0,"i knew it, i knew you — taylor swift"
3,Be Her,Ella Langley,,,0,billboard,2026-07-24,96.0,be her — ella langley
4,Hate That I Made You Love Me,Ariana Grande,,,0,billboard,2026-07-24,94.0,hate that i made you love me — ariana grande
5,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-07-24,92.0,dracula — tame impala & jennie
6,Boston,Stella Lefty,,,0,billboard,2026-07-24,90.0,boston — stella lefty
7,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-07-24,88.0,i can't love you anymore — ella langley & morgan wallen
8,Man I Need,Olivia Dean,,,0,billboard,2026-07-24,86.0,man i need — olivia dean
9,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-07-24,84.0,so easy (to fall in love) — olivia dean
10,I Just Might,Bruno Mars,,,0,billboard,2026-07-24,82.0,i just might — bruno mars
11,Janice STFU,Drake,,,0,billboard,2026-07-24,80.0,janice stfu — drake
12,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-07-24,78.0,drop dead — olivia rodrigo
13,Risk It All,Bruno Mars,,,0,billboard,2026-07-24,76.0,risk it all — bruno mars
14,Stupid Song,Olivia Rodrigo,,,0,billboard,2026-07-24,74.0,stupid song — olivia rodrigo
15,Midnight Sun,Zara Larsson,,,0,billboard,2026-07-24,72.0,midnight sun — zara larsson
16,Don't We,Morgan Wallen,,,0,billboard,2026-07-24,70.0,don't we — morgan wallen
17,Stateside,PinkPantheress With Zara Larsson,,,0,billboard,2026-07-24,68.0,stateside — pinkpantheress with zara larsson
18,Be By You,Luke Combs,,,0,billboard,2026-07-24,66.0,be by you — luke combs
19,Spend Dat,Yung Miami,,,0,billboard,2026-07-24,64.0,spend dat — yung miami
20,Earrings,Malcolm Todd,,,0,billboard,2026-07-24,62.0,earrings — malcolm todd
21,The Cure,Olivia Rodrigo,,,0,billboard,2026-07-24,60.0,the cure — olivia rodrigo
22,Homewrecker,sombr,,,0,billboard,2026-07-24,57.99999999999999,homewrecker — sombr
23,California Girls,Future,,,0,billboard,2026-07-24,56.00000000000001,california girls — future
24,Babydoll,Dominic Fike,,,0,billboard,2026-07-24,54.0,babydoll — dominic fike
25,Shabang,Drake,,,0,billboard,2026-07-24,52.0,shabang — drake
26,Die On This Hill,Sienna Spiro,,,0,billboard,2026-07-24,50.0,die on this hill — sienna spiro
27,Wonderwall,Oasis,,,0,billboard,2026-07-24,48.0,wonderwall — oasis
28,Fukk A Interview,Future,,,0,billboard,2026-07-24,46.0,fukk a interview — future
29,Konnichiwa,Future,,,0,billboard,2026-07-24,44.0,konnichiwa — future
30,Cinderella,Mac Miller Featuring Ty Dolla $ign,,,0,billboard,2026-07-24,42.0,cinderella — mac miller featuring ty dolla $ign
31,Morning Dew (Donk),Beyonce,,,0,billboard,2026-07-24,40.0,morning dew (donk) — beyonce
32,American Girls,Harry Styles,,,0,billboard,2026-07-24,38.0,american girls — harry styles
33,One Two,Future,,,0,billboard,2026-07-24,36.0,one two — future
34,Don't Tell On Me,Jason Aldean,,,0,billboard,2026-07-24,34.0,don't tell on me — jason aldean
35,Fever Dream,Alex Warren,,,0,billboard,2026-07-24,32.0,fever dream — alex warren
36,What You Need,Tems,,,0,billboard,2026-07-24,30.0,what you need — tems
37,Tank Top Pluto,Future,,,0,billboard,2026-07-24,28.000000000000004,tank top pluto — future
38,Snow In Skyami,Future,,,0,billboard,2026-07-24,26.0,snow in skyami — future
39,Honeybee,Olivia Rodrigo,,,0,billboard,2026-07-24,24.0,honeybee — olivia rodrigo
40,E85,Don Toliver,,,0,billboard,2026-07-24,22.0,e85 — don toliver
41,Orbiter,Noah Kahan,,,0,billboard,2026-07-24,20.0,orbiter — noah kahan
42,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,,,0,billboard,2026-07-24,18.0,dai dai (fifa world cup official song 2026) — shakira x burna boy
43,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-07-24,16.0,freakin' out — dexter and the moonrocks
44,Loving Life Again,Ella Langley,,,0,billboard,2026-07-24,14.000000000000002,loving life again — ella langley
45,Something To Lose,Stella Lefty Featuring Vincent Mason,,,0,billboard,2026-07-24,12.0,something to lose — stella lefty featuring vincent mason
46,Radio,Future,,,0,billboard,2026-07-24,10.0,radio — future
47,Self Aware,Temper City,,,0,billboard,2026-07-24,8.0,self aware — temper city
48,Weight Up,Future,,,0,billboard,2026-07-24,6.0,weight up — future
49,Chicago,Michael Jackson,,,0,billboard,2026-07-24,4.0,chicago — michael jackson
50,Pop Dat Thang,DaBaby,,,0,billboard,2026-07-24,2.0,pop dat thang — dababy
