rank,title,artist,album,genre,streams,source,fetched_at,score,key
25,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-04-27,52.0,e85 — don toliver
26,Man I Need,Olivia Dean,,Pop,0,apple_music,2026-04-27,50.0,man i need — olivia dean
27,23,Noah Kahan,,Alternative,0,apple_music,2026-04-27,48.0,23 — noah kahan
28,Deny Deny Deny,Noah Kahan,,Alternative,0,apple_music,2026-04-27,46.0,deny deny deny — noah kahan
29,Freestyle,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-04-27,44.0,freestyle — lil baby
30,Motion Party,Bossman Dlow,,Music,0,apple_music,2026-04-27,42.0,motion party — bossman dlow
31,Staying Still,Noah Kahan,,Alternative,0,apple_music,2026-04-27,40.0,staying still — noah kahan
32,Billie Jean,Michael Jackson,,Pop,0,apple_music,2026-04-27,38.0,billie jean — michael jackson
33,Just In Case,Morgan Wallen,,Country,0,apple_music,2026-04-27,36.0,just in case — morgan wallen
34,In A Minute,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-04-27,34.0,in a minute — lil baby
35,FDO,Pooh Shiesty,,Hip-Hop/Rap,0,apple_music,2026-04-27,32.0,fdo — pooh shiesty
36,iloveitiloveitiloveit,Bella Kay,,Alternative,0,apple_music,2026-04-27,30.0,iloveitiloveitiloveit — bella kay
37,POP DAT THANG,DaBaby,,Hip-Hop/Rap,0,apple_music,2026-04-27,28.000000000000004,pop dat thang — dababy
38,Loving Life Again,Ella Langley,,Country,0,apple_music,2026-04-27,26.0,loving life again — ella langley
39,White Keys,Dominic Fike,,Alternative,0,apple_music,2026-04-27,24.0,white keys — dominic fike
40,WAIT FOR U (feat. Drake & Tems),Future,,Hip-Hop/Rap,0,apple_music,2026-04-27,22.0,wait for u (feat. drake & tems) — future
41,All Them Horses,Noah Kahan,,Alternative,0,apple_music,2026-04-27,20.0,all them horses — noah kahan
42,Last Night,Morgan Wallen,,Country,0,apple_music,2026-04-27,18.0,last night — morgan wallen
43,I Had Some Help (feat. Morgan Wallen),Post Malone,,Country,0,apple_music,2026-04-27,16.0,i had some help (feat. morgan wallen) — post malone
44,Spin You Around (1/24),Morgan Wallen,,Country,0,apple_music,2026-04-27,14.000000000000002,spin you around (1/24) — morgan wallen
45,Best I Ever Had,Drake,,Hip-Hop/Rap,0,apple_music,2026-04-27,12.0,best i ever had — drake
46,Headed North,Noah Kahan,,Alternative,0,apple_music,2026-04-27,10.0,headed north — noah kahan
47,We Go Way Back,Noah Kahan,,Alternative,0,apple_music,2026-04-27,8.0,we go way back — noah kahan
48,GOMF (feat. GloRilla),Latto,,Music,0,apple_music,2026-04-27,6.0,gomf (feat. glorilla) — latto
49,LIKE ME (feat. 42 Dugg & Lil Baby),Future,,Hip-Hop/Rap,0,apple_music,2026-04-27,4.0,like me (feat. 42 dugg & lil baby) — future
50,Shoulda Never (feat. Usher),Kehlani,,R&B/Soul,0,apple_music,2026-04-27,2.0,shoulda never (feat. usher) — kehlani
1,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,9083345,spotify_global,2026-04-27,100.0,beauty and a beat (w/ nicki minaj ) — justin bieber
2,SWIM,BTS,,,5987343,spotify_global,2026-04-27,98.0,swim — bts
3,Babydoll,Dominic Fike,,,5932121,spotify_global,2026-04-27,96.0,babydoll — dominic fike
4,drop dead,Olivia Rodrigo,,,4852270,spotify_global,2026-04-27,94.0,drop dead — olivia rodrigo
5,DAISIES,Justin Bieber,,,4274982,spotify_global,2026-04-27,92.0,daisies — justin bieber
6,Risk It All,Bruno Mars,,,3928212,spotify_global,2026-04-27,90.0,risk it all — bruno mars
7,Dracula - JENNIE Remix (w/ JENNIE ),Tame Impala,,,3652131,spotify_global,2026-04-27,88.0,dracula - jennie remix (w/ jennie ) — tame impala
8,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,3596525,spotify_global,2026-04-27,86.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
9,Billie Jean,Michael Jackson,,,3582536,spotify_global,2026-04-27,84.0,billie jean — michael jackson
10,Baby (w/ Ludacris ),Justin Bieber,,,3550355,spotify_global,2026-04-27,82.0,baby (w/ ludacris ) — justin bieber
11,Man I Need,Olivia Dean,,,3526144,spotify_global,2026-04-27,80.0,man i need — olivia dean
12,End of Beginning,Djo,,,3520961,spotify_global,2026-04-27,78.0,end of beginning — djo
13,back to friends,sombr,,,3455456,spotify_global,2026-04-27,76.0,back to friends — sombr
14,Raindance (w/ Tems ),Dave,,,3391234,spotify_global,2026-04-27,74.0,raindance (w/ tems ) — dave
15,DtMF,Bad Bunny,,,3314227,spotify_global,2026-04-27,72.0,dtmf — bad bunny
16,Confident - Single Version (w/ Chance the Rapper ),Justin Bieber,,,3302175,spotify_global,2026-04-27,70.0,confident - single version (w/ chance the rapper ) — justin bieber
17,The Fate of Ophelia,Taylor Swift,,,3284435,spotify_global,2026-04-27,68.0,the fate of ophelia — taylor swift
18,So Easy (To Fall In Love),Olivia Dean,,,3125268,spotify_global,2026-04-27,66.0,so easy (to fall in love) — olivia dean
19,Lush Life,Zara Larsson,,,3002819,spotify_global,2026-04-27,64.0,lush life — zara larsson
20,WHERE IS MY HUSBAND!,RAYE,,,2985397,spotify_global,2026-04-27,62.0,where is my husband! — raye
21,Ordinary,Alex Warren,,,2918825,spotify_global,2026-04-27,60.0,ordinary — alex warren
22,Sorry,Justin Bieber,,,2907902,spotify_global,2026-04-27,57.99999999999999,sorry — justin bieber
23,"Golden (w/ Ejae , AUDREY NUNA , REI AMI , KPop Demon Hunters Cast )",HUNTR/X,,,2875989,spotify_global,2026-04-27,56.00000000000001,"golden (w/ ejae , audrey nuna , rei ami , kpop demon hunters cast ) — huntr/x"
24,Choosin' Texas,Ella Langley,,,2808426,spotify_global,2026-04-27,54.0,choosin' texas — ella langley
25,Love Me Not,Ravyn Lenae,,,2793618,spotify_global,2026-04-27,52.0,love me not — ravyn lenae
26,Eenie Meenie (w/ Justin Bieber ),Sean Kingston,,,2786135,spotify_global,2026-04-27,50.0,eenie meenie (w/ justin bieber ) — sean kingston
27,I Just Might,Bruno Mars,,,2727135,spotify_global,2026-04-27,48.0,i just might — bruno mars
28,Beat It,Michael Jackson,,,2718579,spotify_global,2026-04-27,46.0,beat it — michael jackson
29,Doors,Noah Kahan,,,2695586,spotify_global,2026-04-27,44.0,doors — noah kahan
30,Iris,The Goo Goo Dolls,,,2677839,spotify_global,2026-04-27,42.0,iris — the goo goo dolls
31,Manchild,Sabrina Carpenter,,,2620006,spotify_global,2026-04-27,40.0,manchild — sabrina carpenter
32,BAILE INoLVIDABLE,Bad Bunny,,,2611116,spotify_global,2026-04-27,38.0,baile inolvidable — bad bunny
33,NUEVAYoL,Bad Bunny,,,2594508,spotify_global,2026-04-27,36.0,nuevayol — bad bunny
34,iloveitiloveitiloveit,Bella Kay,,,2558330,spotify_global,2026-04-27,34.0,iloveitiloveitiloveit — bella kay
35,Body to Body,BTS,,,2525150,spotify_global,2026-04-27,32.0,body to body — bts
36,Love Yourself,Justin Bieber,,,2515801,spotify_global,2026-04-27,30.0,love yourself — justin bieber
37,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2507192,spotify_global,2026-04-27,28.000000000000004,die with a smile (w/ bruno mars ) — lady gaga
38,2.0,BTS,,,2480299,spotify_global,2026-04-27,26.0,2.0 — bts
39,White Keys,Dominic Fike,,,2476974,spotify_global,2026-04-27,24.0,white keys — dominic fike
40,(When You Gonna) Give It Up to Me (w/ Keyshia Cole ),Sean Paul,,,2444822,spotify_global,2026-04-27,22.0,(when you gonna) give it up to me (w/ keyshia cole ) — sean paul
41,The Great Divide,Noah Kahan,,,2415271,spotify_global,2026-04-27,20.0,the great divide — noah kahan
42,Hooligan,BTS,,,2414357,spotify_global,2026-04-27,18.0,hooligan — bts
43,BIRDS OF A FEATHER,Billie Eilish,,,2407887,spotify_global,2026-04-27,16.0,birds of a feather — billie eilish
44,Earrings,Malcolm Todd,,,2365003,spotify_global,2026-04-27,14.000000000000002,earrings — malcolm todd
45,End of August,Noah Kahan,,,2343856,spotify_global,2026-04-27,12.0,end of august — noah kahan
46,TU SANCHO,Fuerza Regida,,,2283634,spotify_global,2026-04-27,10.0,tu sancho — fuerza regida
47,Homewrecker,sombr,,,2267575,spotify_global,2026-04-27,8.0,homewrecker — sombr
48,American Cars,Noah Kahan,,,2225437,spotify_global,2026-04-27,6.0,american cars — noah kahan
49,Sailor Song,Gigi Perez,,,2219952,spotify_global,2026-04-27,4.0,sailor song — gigi perez
50,Stay (w/ Justin Bieber ),The Kid LAROI,,,2201165,spotify_global,2026-04-27,2.0,stay (w/ justin bieber ) — the kid laroi
1,Choosin' Texas,Ella Langley,,,1774243,spotify_us,2026-04-27,100.0,choosin' texas — ella langley
2,Doors,Noah Kahan,,,1660515,spotify_us,2026-04-27,98.0,doors — noah kahan
3,End of August,Noah Kahan,,,1561223,spotify_us,2026-04-27,96.0,end of august — noah kahan
4,drop dead,Olivia Rodrigo,,,1529424,spotify_us,2026-04-27,94.0,drop dead — olivia rodrigo
5,The Great Divide,Noah Kahan,,,1513365,spotify_us,2026-04-27,92.0,the great divide — noah kahan
6,American Cars,Noah Kahan,,,1475955,spotify_us,2026-04-27,90.0,american cars — noah kahan
7,Dashboard,Noah Kahan,,,1385041,spotify_us,2026-04-27,88.0,dashboard — noah kahan
8,Downfall,Noah Kahan,,,1365847,spotify_us,2026-04-27,86.0,downfall — noah kahan
9,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,1325029,spotify_us,2026-04-27,84.0,beauty and a beat (w/ nicki minaj ) — justin bieber
10,Babydoll,Dominic Fike,,,1293677,spotify_us,2026-04-27,82.0,babydoll — dominic fike
11,Porch Light,Noah Kahan,,,1269026,spotify_us,2026-04-27,80.0,porch light — noah kahan
12,Paid Time Off,Noah Kahan,,,1246545,spotify_us,2026-04-27,78.0,paid time off — noah kahan
13,Haircut,Noah Kahan,,,1199172,spotify_us,2026-04-27,76.0,haircut — noah kahan
14,Willing and Able,Noah Kahan,,,1192954,spotify_us,2026-04-27,74.0,willing and able — noah kahan
15,23,Noah Kahan,,,1100385,spotify_us,2026-04-27,72.0,23 — noah kahan
16,Staying Still,Noah Kahan,,,1096535,spotify_us,2026-04-27,70.0,staying still — noah kahan
17,DAISIES,Justin Bieber,,,1093850,spotify_us,2026-04-27,68.0,daisies — justin bieber
18,Deny Deny Deny,Noah Kahan,,,1057962,spotify_us,2026-04-27,66.0,deny deny deny — noah kahan
19,Be Her,Ella Langley,,,1051458,spotify_us,2026-04-27,64.0,be her — ella langley
20,Earrings,Malcolm Todd,,,1008636,spotify_us,2026-04-27,62.0,earrings — malcolm todd
21,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,986248,spotify_us,2026-04-27,60.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
22,Man I Need,Olivia Dean,,,941425,spotify_us,2026-04-27,57.99999999999999,man i need — olivia dean
23,All Them Horses,Noah Kahan,,,920951,spotify_us,2026-04-27,56.00000000000001,all them horses — noah kahan
24,Headed North,Noah Kahan,,,904567,spotify_us,2026-04-27,54.0,headed north — noah kahan
25,We Go Way Back,Noah Kahan,,,890960,spotify_us,2026-04-27,52.0,we go way back — noah kahan
26,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,890673,spotify_us,2026-04-27,50.0,i can't love you anymore (w/ morgan wallen ) — ella langley
27,Dan,Noah Kahan,,,851090,spotify_us,2026-04-27,48.0,dan — noah kahan
28,E85,Don Toliver,,,849534,spotify_us,2026-04-27,46.0,e85 — don toliver
29,Lighthouse,Noah Kahan,,,840471,spotify_us,2026-04-27,44.0,lighthouse — noah kahan
30,Spoiled,Noah Kahan,,,834013,spotify_us,2026-04-27,42.0,spoiled — noah kahan
31,Mr. Brightside,The Killers,,,821708,spotify_us,2026-04-27,40.0,mr. brightside — the killers
32,iloveitiloveitiloveit,Bella Kay,,,819829,spotify_us,2026-04-27,38.0,iloveitiloveitiloveit — bella kay
33,Risk It All,Bruno Mars,,,808697,spotify_us,2026-04-27,36.0,risk it all — bruno mars
34,DtMF,Bad Bunny,,,766813,spotify_us,2026-04-27,34.0,dtmf — bad bunny
35,So Easy (To Fall In Love),Olivia Dean,,,762125,spotify_us,2026-04-27,32.0,so easy (to fall in love) — olivia dean
36,I Got Better,Morgan Wallen,,,756487,spotify_us,2026-04-27,30.0,i got better — morgan wallen
37,weren't for the wind,Ella Langley,,,733617,spotify_us,2026-04-27,28.000000000000004,weren't for the wind — ella langley
38,Confident - Single Version (w/ Chance the Rapper ),Justin Bieber,,,709750,spotify_us,2026-04-27,26.0,confident - single version (w/ chance the rapper ) — justin bieber
39,Freakinâ Out,Dexter and The Moonrocks,,,708311,spotify_us,2026-04-27,24.0,freakinâ out — dexter and the moonrocks
40,I Just Might,Bruno Mars,,,698955,spotify_us,2026-04-27,22.0,i just might — bruno mars
41,Dreams - 2001 Remaster,Fleetwood Mac,,,698377,spotify_us,2026-04-27,20.0,dreams - 2001 remaster — fleetwood mac
42,White Keys,Dominic Fike,,,685125,spotify_us,2026-04-27,18.0,white keys — dominic fike
43,Dracula - JENNIE Remix (w/ JENNIE ),Tame Impala,,,672814,spotify_us,2026-04-27,16.0,dracula - jennie remix (w/ jennie ) — tame impala
44,Broken Window Serenade,Whiskey Myers,,,662747,spotify_us,2026-04-27,14.000000000000002,broken window serenade — whiskey myers
45,Ordinary,Alex Warren,,,660048,spotify_us,2026-04-27,12.0,ordinary — alex warren
46,"Golden (w/ Ejae , AUDREY NUNA , REI AMI , KPop Demon Hunters Cast )",HUNTR/X,,,650690,spotify_us,2026-04-27,10.0,"golden (w/ ejae , audrey nuna , rei ami , kpop demon hunters cast ) — huntr/x"
47,back to friends,sombr,,,648987,spotify_us,2026-04-27,8.0,back to friends — sombr
48,Bottom Of Your Boots,Ella Langley,,,648927,spotify_us,2026-04-27,6.0,bottom of your boots — ella langley
49,End of Beginning,Djo,,,638918,spotify_us,2026-04-27,4.0,end of beginning — djo
50,YUKON,Justin Bieber,,,628652,spotify_us,2026-04-27,2.0,yukon — justin bieber
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-04-27,100.0,choosin' texas — ella langley
2,Man I Need,Olivia Dean,,,0,billboard,2026-04-27,98.0,man i need — olivia dean
3,I Just Might,Bruno Mars,,,0,billboard,2026-04-27,96.0,i just might — bruno mars
4,Be Her,Ella Langley,,,0,billboard,2026-04-27,94.0,be her — ella langley
5,Ordinary,Alex Warren,,,0,billboard,2026-04-27,92.0,ordinary — alex warren
6,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-04-27,90.0,so easy (to fall in love) — olivia dean
7,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",,,0,billboard,2026-04-27,88.0,"golden — huntr/x: ejae, audrey nuna & rei ami"
8,Stateside,PinkPantheress With Zara Larsson,,,0,billboard,2026-04-27,86.0,stateside — pinkpantheress with zara larsson
9,Folded,Kehlani,,,0,billboard,2026-04-27,84.0,folded — kehlani
10,Swim,BTS,,,0,billboard,2026-04-27,82.0,swim — bts
11,The Fate Of Ophelia,Taylor Swift,,,0,billboard,2026-04-27,80.0,the fate of ophelia — taylor swift
12,Risk It All,Bruno Mars,,,0,billboard,2026-04-27,78.0,risk it all — bruno mars
13,Yukon,Justin Bieber,,,0,billboard,2026-04-27,76.0,yukon — justin bieber
14,Where Is My Husband!,RAYE,,,0,billboard,2026-04-27,74.0,where is my husband! — raye
15,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-04-27,72.0,dracula — tame impala & jennie
16,Sleepless In A Hotel Room,Luke Combs,,,0,billboard,2026-04-27,70.0,sleepless in a hotel room — luke combs
17,Opalite,Taylor Swift,,,0,billboard,2026-04-27,68.0,opalite — taylor swift
18,Daisies,Justin Bieber,,,0,billboard,2026-04-27,66.0,daisies — justin bieber
19,Babydoll,Dominic Fike,,,0,billboard,2026-04-27,64.0,babydoll — dominic fike
20,Bottom Of Your Boots,Ella Langley,,,0,billboard,2026-04-27,62.0,bottom of your boots — ella langley
21,Loving Life Again,Ella Langley,,,0,billboard,2026-04-27,60.0,loving life again — ella langley
22,Iloveitiloveitiloveit,Bella Kay,,,0,billboard,2026-04-27,57.99999999999999,iloveitiloveitiloveit — bella kay
23,E85,Don Toliver,,,0,billboard,2026-04-27,56.00000000000001,e85 — don toliver
24,Be By You,Luke Combs,,,0,billboard,2026-04-27,54.0,be by you — luke combs
25,Homewrecker,sombr,,,0,billboard,2026-04-27,52.0,homewrecker — sombr
26,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,,,0,billboard,2026-04-27,50.0,beauty and a beat — justin bieber featuring nicki minaj
27,Dandelion,Ella Langley,,,0,billboard,2026-04-27,48.0,dandelion — ella langley
28,Pinky Up,KATSEYE,,,0,billboard,2026-04-27,46.0,pinky up — katseye
29,The Fall,Cody Johnson,,,0,billboard,2026-04-27,44.0,the fall — cody johnson
30,American Girls,Harry Styles,,,0,billboard,2026-04-27,42.0,american girls — harry styles
31,Body,Don Toliver,,,0,billboard,2026-04-27,40.0,body — don toliver
32,Pop Dat Thang,DaBaby,,,0,billboard,2026-04-27,38.0,pop dat thang — dababy
33,Change My Mind,Riley Green,,,0,billboard,2026-04-27,36.0,change my mind — riley green
34,White Keys,Dominic Fike,,,0,billboard,2026-04-27,34.0,white keys — dominic fike
35,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-04-27,32.0,freakin' out — dexter and the moonrocks
36,Die On This Hill,Sienna Spiro,,,0,billboard,2026-04-27,30.0,die on this hill — sienna spiro
37,Let 'Em Know,T.I.,,,0,billboard,2026-04-27,28.000000000000004,let 'em know — t.i.
38,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,,,0,billboard,2026-04-27,26.0,i ain't coming back — morgan wallen featuring post malone
39,Fever Dream,Alex Warren,,,0,billboard,2026-04-27,24.0,fever dream — alex warren
40,Earrings,Malcolm Todd,,,0,billboard,2026-04-27,22.0,earrings — malcolm todd
41,When Did You Get Hot?,Sabrina Carpenter,,,0,billboard,2026-04-27,20.0,when did you get hot? — sabrina carpenter
42,Lush Life,Zara Larsson,,,0,billboard,2026-04-27,18.0,lush life — zara larsson
43,Motion Party,BossMan Dlow,,,0,billboard,2026-04-27,16.0,motion party — bossman dlow
44,Midnight Sun,Zara Larsson,,,0,billboard,2026-04-27,14.000000000000002,midnight sun — zara larsson
45,The Great Divide,Noah Kahan,,,0,billboard,2026-04-27,12.0,the great divide — noah kahan
46,Days Like These,Luke Combs,,,0,billboard,2026-04-27,10.0,days like these — luke combs
47,Baby,Justin Bieber Featuring Ludacris,,,0,billboard,2026-04-27,8.0,baby — justin bieber featuring ludacris
48,What You Saying,Lil Uzi Vert,,,0,billboard,2026-04-27,6.0,what you saying — lil uzi vert
49,Brunette,Tucker Wetmore,,,0,billboard,2026-04-27,4.0,brunette — tucker wetmore
50,Runway,Lady Gaga & Doechii,,,0,billboard,2026-04-27,2.0,runway — lady gaga & doechii
