rank,title,artist,album,genre,streams,source,fetched_at,score,key
44,Broken Window Serenade,Whiskey Myers,,Country,0,apple_music,2026-08-21,14.000000000000002,broken window serenade — whiskey myers
45,Spend Dat,Yung Miami,,Hip-Hop/Rap,0,apple_music,2026-08-21,12.0,spend dat — yung miami
46,Knife Talk (feat. 21 Savage & Project Pat),Drake,,Hip-Hop/Rap,0,apple_music,2026-08-21,10.0,knife talk (feat. 21 savage & project pat) — drake
47,I’m Spent,Drake & Loe Shimmy,,R&B/Soul,0,apple_music,2026-08-21,8.0,i’m spent — drake & loe shimmy
48,Right On,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-08-21,6.0,right on — lil baby
49,Ahí,KAROL G & Drake,,Music,0,apple_music,2026-08-21,4.0,ahí — karol g & drake
50,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-08-21,2.0,e85 — don toliver
1,Loser,Tame Impala,,,3725192,spotify_global,2026-08-21,100.0,loser — tame impala
2,Earrings,Malcolm Todd,,,3702753,spotify_global,2026-08-21,98.0,earrings — malcolm todd
3,Dai Dai (w/ Burna Boy ),Shakira,,,3611825,spotify_global,2026-08-21,96.0,dai dai (w/ burna boy ) — shakira
4,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,3382319,spotify_global,2026-08-21,94.0,beauty and a beat (w/ nicki minaj ) — justin bieber
5,Self Aware,Temper City,,,3165822,spotify_global,2026-08-21,92.0,self aware — temper city
6,hate that i made you love me,Ariana Grande,,,3099694,spotify_global,2026-08-21,90.0,hate that i made you love me — ariana grande
7,The One That Got Away,Katy Perry,,,3060673,spotify_global,2026-08-21,88.0,the one that got away — katy perry
8,SWIM,BTS,,,2954323,spotify_global,2026-08-21,86.0,swim — bts
9,Babydoll,Dominic Fike,,,2941970,spotify_global,2026-08-21,84.0,babydoll — dominic fike
10,the cure,Olivia Rodrigo,,,2937996,spotify_global,2026-08-21,82.0,the cure — olivia rodrigo
11,Iris,The Goo Goo Dolls,,,2838690,spotify_global,2026-08-21,80.0,iris — the goo goo dolls
12,Billie Jean,Michael Jackson,,,2754656,spotify_global,2026-08-21,78.0,billie jean — michael jackson
13,stupid song,Olivia Rodrigo,,,2739008,spotify_global,2026-08-21,76.0,stupid song — olivia rodrigo
14,Animal,KATSEYE,,,2722212,spotify_global,2026-08-21,74.0,animal — katseye
15,Wonderwall - Remastered,Oasis,,,2696438,spotify_global,2026-08-21,72.0,wonderwall - remastered — oasis
16,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),Post Malone,,,2628526,spotify_global,2026-08-21,70.0,sunflower - spider-man: into the spider-verse (w/ swae lee ) — post malone
17,Hootie Frutti,KATSEYE,,,2596232,spotify_global,2026-08-21,68.0,hootie frutti — katseye
18,back to friends,sombr,,,2596067,spotify_global,2026-08-21,66.0,back to friends — sombr
19,Choosin' Texas,Ella Langley,,,2516284,spotify_global,2026-08-21,64.0,choosin' texas — ella langley
20,Treat You Better,Shawn Mendes,,,2474424,spotify_global,2026-08-21,62.0,treat you better — shawn mendes
21,Love Me Not,Ravyn Lenae,,,2441444,spotify_global,2026-08-21,60.0,love me not — ravyn lenae
22,oh yeah?,Steve Lacy,,,2417041,spotify_global,2026-08-21,57.99999999999999,oh yeah? — steve lacy
23,Man I Need,Olivia Dean,,,2408031,spotify_global,2026-08-21,56.00000000000001,man i need — olivia dean
24,End of Beginning,Djo,,,2340839,spotify_global,2026-08-21,54.0,end of beginning — djo
25,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2319965,spotify_global,2026-08-21,52.0,die with a smile (w/ bruno mars ) — lady gaga
26,petal,Ariana Grande,,,2314576,spotify_global,2026-08-21,50.0,petal — ariana grande
27,"BbY WOW (w/ Judeline , rusowsky )",KAROL G,,,2297892,spotify_global,2026-08-21,48.0,"bby wow (w/ judeline , rusowsky ) — karol g"
28,drop dead,Olivia Rodrigo,,,2259248,spotify_global,2026-08-21,46.0,drop dead — olivia rodrigo
29,Ordinary,Alex Warren,,,2193418,spotify_global,2026-08-21,44.0,ordinary — alex warren
30,DtMF,Bad Bunny,,,2127420,spotify_global,2026-08-21,42.0,dtmf — bad bunny
31,Jamaican (Bam Bam) (w/ SOLTO (FR) ),HUGEL,,,2116279,spotify_global,2026-08-21,40.0,jamaican (bam bam) (w/ solto (fr) ) — hugel
32,Risk It All,Bruno Mars,,,2104253,spotify_global,2026-08-21,38.0,risk it all — bruno mars
33,The Fate of Ophelia,Taylor Swift,,,2096733,spotify_global,2026-08-21,36.0,the fate of ophelia — taylor swift
34,Sweater Weather,The Neighbourhood,,,2076186,spotify_global,2026-08-21,34.0,sweater weather — the neighbourhood
35,RIKI,Neton Vega,,,2068454,spotify_global,2026-08-21,32.0,riki — neton vega
36,Sailor Song,Gigi Perez,,,2066383,spotify_global,2026-08-21,30.0,sailor song — gigi perez
37,EoO,Bad Bunny,,,2052530,spotify_global,2026-08-21,28.000000000000004,eoo — bad bunny
38,BIRDS OF A FEATHER,Billie Eilish,,,2051702,spotify_global,2026-08-21,26.0,birds of a feather — billie eilish
39,Mr. Brightside,The Killers,,,2046813,spotify_global,2026-08-21,24.0,mr. brightside — the killers
40,Riptide,Vance Joy,,,2000923,spotify_global,2026-08-21,22.0,riptide — vance joy
41,Every Breath You Take,The Police,,,1972738,spotify_global,2026-08-21,20.0,every breath you take — the police
42,Beat It,Michael Jackson,,,1971546,spotify_global,2026-08-21,18.0,beat it — michael jackson
43,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,1959750,spotify_global,2026-08-21,16.0,cinderella (w/ ty dolla $ign ) — mac miller
44,Creep,Radiohead,,,1928212,spotify_global,2026-08-21,14.000000000000002,creep — radiohead
45,Sesi Potret (w/ Ari Lesmana ),eÅau,,,1883075,spotify_global,2026-08-21,12.0,sesi potret (w/ ari lesmana ) — eåau
46,Teh Hijau,Tulus,,,1874112,spotify_global,2026-08-21,10.0,teh hijau — tulus
47,Yellow,Coldplay,,,1835126,spotify_global,2026-08-21,8.0,yellow — coldplay
48,So Easy (To Fall In Love),Olivia Dean,,,1825741,spotify_global,2026-08-21,6.0,so easy (to fall in love) — olivia dean
49,Sign of the Times,Harry Styles,,,1818985,spotify_global,2026-08-21,4.0,sign of the times — harry styles
50,Raindance (w/ Tems ),Dave,,,1809937,spotify_global,2026-08-21,2.0,raindance (w/ tems ) — dave
1,Choosin' Texas,Ella Langley,,,1354252,spotify_us,2026-08-21,100.0,choosin' texas — ella langley
2,Earrings,Malcolm Todd,,,1130689,spotify_us,2026-08-21,98.0,earrings — malcolm todd
3,oh yeah?,Steve Lacy,,,1056398,spotify_us,2026-08-21,96.0,oh yeah? — steve lacy
4,Loser,Tame Impala,,,1016560,spotify_us,2026-08-21,94.0,loser — tame impala
5,stupid song,Olivia Rodrigo,,,943633,spotify_us,2026-08-21,92.0,stupid song — olivia rodrigo
6,the cure,Olivia Rodrigo,,,843731,spotify_us,2026-08-21,90.0,the cure — olivia rodrigo
7,Mr. Brightside,The Killers,,,772466,spotify_us,2026-08-21,88.0,mr. brightside — the killers
8,Be Her,Ella Langley,,,759478,spotify_us,2026-08-21,86.0,be her — ella langley
9,Man I Need,Olivia Dean,,,757885,spotify_us,2026-08-21,84.0,man i need — olivia dean
10,Been By Now,Morgan Wallen,,,754649,spotify_us,2026-08-21,82.0,been by now — morgan wallen
11,hate that i made you love me,Ariana Grande,,,735051,spotify_us,2026-08-21,80.0,hate that i made you love me — ariana grande
12,Boston,STELLA LEFTY,,,732131,spotify_us,2026-08-21,78.0,boston — stella lefty
13,Broken Window Serenade,Whiskey Myers,,,720424,spotify_us,2026-08-21,76.0,broken window serenade — whiskey myers
14,Janice STFU,Drake,,,673781,spotify_us,2026-08-21,74.0,janice stfu — drake
15,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,672175,spotify_us,2026-08-21,72.0,cinderella (w/ ty dolla $ign ) — mac miller
16,Babydoll,Dominic Fike,,,654035,spotify_us,2026-08-21,70.0,babydoll — dominic fike
17,Freakinâ Out,Dexter and The Moonrocks,,,621093,spotify_us,2026-08-21,68.0,freakinâ out — dexter and the moonrocks
18,Hootie Frutti,KATSEYE,,,610973,spotify_us,2026-08-21,66.0,hootie frutti — katseye
19,petal,Ariana Grande,,,603407,spotify_us,2026-08-21,64.0,petal — ariana grande
20,drop dead,Olivia Rodrigo,,,597356,spotify_us,2026-08-21,62.0,drop dead — olivia rodrigo
21,Animal,KATSEYE,,,591726,spotify_us,2026-08-21,60.0,animal — katseye
22,weren't for the wind,Ella Langley,,,591040,spotify_us,2026-08-21,57.99999999999999,weren't for the wind — ella langley
23,Self Aware,Temper City,,,579494,spotify_us,2026-08-21,56.00000000000001,self aware — temper city
24,Iris,The Goo Goo Dolls,,,559364,spotify_us,2026-08-21,54.0,iris — the goo goo dolls
25,Dreams - 2001 Remaster,Fleetwood Mac,,,556236,spotify_us,2026-08-21,52.0,dreams - 2001 remaster — fleetwood mac
26,Orbiter,Noah Kahan,,,543738,spotify_us,2026-08-21,50.0,orbiter — noah kahan
27,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,526951,spotify_us,2026-08-21,48.0,i can't love you anymore (w/ morgan wallen ) — ella langley
28,Billie Jean,Michael Jackson,,,516900,spotify_us,2026-08-21,46.0,billie jean — michael jackson
29,NOBLE,F3miii,,,515490,spotify_us,2026-08-21,44.0,noble — f3miii
30,505,Arctic Monkeys,,,513997,spotify_us,2026-08-21,42.0,505 — arctic monkeys
31,Everlong,Foo Fighters,,,511473,spotify_us,2026-08-21,40.0,everlong — foo fighters
32,Jaded (w/ Ella Langley ),Koe Wetzel,,,507757,spotify_us,2026-08-21,38.0,jaded (w/ ella langley ) — koe wetzel
33,misery.,pupsies,,,505530,spotify_us,2026-08-21,36.0,misery. — pupsies
34,So Easy (To Fall In Love),Olivia Dean,,,502552,spotify_us,2026-08-21,34.0,so easy (to fall in love) — olivia dean
35,Rein Me In (w/ Olivia Dean ),Sam Fender,,,497926,spotify_us,2026-08-21,32.0,rein me in (w/ olivia dean ) — sam fender
36,bloodstream,Alyssa Grace,,,490259,spotify_us,2026-08-21,30.0,bloodstream — alyssa grace
37,Dead Fresh,Lil Baby,,,485525,spotify_us,2026-08-21,28.000000000000004,dead fresh — lil baby
38,I Got Better,Morgan Wallen,,,482820,spotify_us,2026-08-21,26.0,i got better — morgan wallen
39,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),Post Malone,,,481008,spotify_us,2026-08-21,24.0,sunflower - spider-man: into the spider-verse (w/ swae lee ) — post malone
40,Willing and Able,Noah Kahan,,,477785,spotify_us,2026-08-21,22.0,willing and able — noah kahan
41,DtMF,Bad Bunny,,,475528,spotify_us,2026-08-21,20.0,dtmf — bad bunny
42,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,472987,spotify_us,2026-08-21,18.0,beauty and a beat (w/ nicki minaj ) — justin bieber
43,maggots for brains,Olivia Rodrigo,,,470259,spotify_us,2026-08-21,16.0,maggots for brains — olivia rodrigo
44,E85,Don Toliver,,,468552,spotify_us,2026-08-21,14.000000000000002,e85 — don toliver
45,Chicago,Michael Jackson,,,466892,spotify_us,2026-08-21,12.0,chicago — michael jackson
46,EoO,Bad Bunny,,,460708,spotify_us,2026-08-21,10.0,eoo — bad bunny
47,expectations,Olivia Rodrigo,,,457309,spotify_us,2026-08-21,8.0,expectations — olivia rodrigo
48,Creep,Radiohead,,,456334,spotify_us,2026-08-21,6.0,creep — radiohead
49,"BbY WOW (w/ Judeline , rusowsky )",KAROL G,,,454832,spotify_us,2026-08-21,4.0,"bby wow (w/ judeline , rusowsky ) — karol g"
50,Sweater Weather,The Neighbourhood,,,452380,spotify_us,2026-08-21,2.0,sweater weather — the neighbourhood
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-08-21,100.0,choosin' texas — ella langley
2,"I Knew It, I Knew You",Taylor Swift,,,0,billboard,2026-08-21,98.0,"i knew it, i knew you — taylor swift"
3,Been By Now,Morgan Wallen,,,0,billboard,2026-08-21,96.0,been by now — morgan wallen
4,Boston,Stella Lefty,,,0,billboard,2026-08-21,94.0,boston — stella lefty
5,Hate That I Made You Love Me,Ariana Grande,,,0,billboard,2026-08-21,92.0,hate that i made you love me — ariana grande
6,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-08-21,90.0,i can't love you anymore — ella langley & morgan wallen
7,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-08-21,88.0,so easy (to fall in love) — olivia dean
8,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-08-21,86.0,dracula — tame impala & jennie
9,Man I Need,Olivia Dean,,,0,billboard,2026-08-21,84.0,man i need — olivia dean
10,Be Her,Ella Langley,,,0,billboard,2026-08-21,82.0,be her — ella langley
11,Risk It All,Bruno Mars,,,0,billboard,2026-08-21,80.0,risk it all — bruno mars
12,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-08-21,78.0,drop dead — olivia rodrigo
13,I Just Might,Bruno Mars,,,0,billboard,2026-08-21,76.0,i just might — bruno mars
14,Midnight Sun,Zara Larsson,,,0,billboard,2026-08-21,74.0,midnight sun — zara larsson
15,Stupid Song,Olivia Rodrigo,,,0,billboard,2026-08-21,72.0,stupid song — olivia rodrigo
16,Janice STFU,Drake,,,0,billboard,2026-08-21,70.0,janice stfu — drake
17,Be By You,Luke Combs,,,0,billboard,2026-08-21,68.0,be by you — luke combs
18,Petal,Ariana Grande,,,0,billboard,2026-08-21,66.0,petal — ariana grande
19,Jaded,Koe Wetzel & Ella Langley,,,0,billboard,2026-08-21,64.0,jaded — koe wetzel & ella langley
20,Oh Yeah?,Steve Lacy,,,0,billboard,2026-08-21,62.0,oh yeah? — steve lacy
21,Earrings,Malcolm Todd,,,0,billboard,2026-08-21,60.0,earrings — malcolm todd
22,Loser,Tame Impala,,,0,billboard,2026-08-21,57.99999999999999,loser — tame impala
23,Dead Fresh,Lil Baby,,,0,billboard,2026-08-21,56.00000000000001,dead fresh — lil baby
24,Babydoll,Dominic Fike,,,0,billboard,2026-08-21,54.0,babydoll — dominic fike
25,Don't We,Morgan Wallen,,,0,billboard,2026-08-21,52.0,don't we — morgan wallen
26,Spend Dat,Yung Miami,,,0,billboard,2026-08-21,50.0,spend dat — yung miami
27,The Cure,Olivia Rodrigo,,,0,billboard,2026-08-21,48.0,the cure — olivia rodrigo
28,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,,,0,billboard,2026-08-21,46.0,dai dai (fifa world cup official song 2026) — shakira x burna boy
29,Shabang,Drake,,,0,billboard,2026-08-21,44.0,shabang — drake
30,Animal,KATSEYE,,,0,billboard,2026-08-21,42.0,animal — katseye
31,Morning Dew (Donk),Beyonce,,,0,billboard,2026-08-21,40.0,morning dew (donk) — beyonce
32,What You Need,Tems,,,0,billboard,2026-08-21,38.0,what you need — tems
33,Loving Life Again,Ella Langley,,,0,billboard,2026-08-21,36.0,loving life again — ella langley
34,AH HA,Cardi B,,,0,billboard,2026-08-21,34.0,ah ha — cardi b
35,Cinderella,Mac Miller Featuring Ty Dolla $ign,,,0,billboard,2026-08-21,32.0,cinderella — mac miller featuring ty dolla $ign
36,Orbiter,Noah Kahan,,,0,billboard,2026-08-21,30.0,orbiter — noah kahan
37,Self Aware,Temper City,,,0,billboard,2026-08-21,28.000000000000004,self aware — temper city
38,This & That,Stray Kids,,,0,billboard,2026-08-21,26.0,this & that — stray kids
39,Mexico Honey,Kacey Musgraves,,,0,billboard,2026-08-21,24.0,mexico honey — kacey musgraves
40,Hit The Wall,Gracie Abrams,,,0,billboard,2026-08-21,22.0,hit the wall — gracie abrams
41,Still,Karol G & Bruno Mars,,,0,billboard,2026-08-21,20.0,still — karol g & bruno mars
42,Last Man Breathin,Pooh Shiesty,,,0,billboard,2026-08-21,18.0,last man breathin — pooh shiesty
43,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-08-21,16.0,freakin' out — dexter and the moonrocks
44,Ahi,Karol G & Drake,,,0,billboard,2026-08-21,14.000000000000002,ahi — karol g & drake
45,Cowgirl,Shaboozey,,,0,billboard,2026-08-21,12.0,cowgirl — shaboozey
46,Something To Lose,Stella Lefty Featuring Vincent Mason,,,0,billboard,2026-08-21,10.0,something to lose — stella lefty featuring vincent mason
47,Mr. Know It All,Teddy Swims,,,0,billboard,2026-08-21,8.0,mr. know it all — teddy swims
48,"Phone, Keys, Wallet",Lainey Wilson & John Mayer,,,0,billboard,2026-08-21,6.0,"phone, keys, wallet — lainey wilson & john mayer"
49,Raindance,Dave & Tems,,,0,billboard,2026-08-21,4.0,raindance — dave & tems
50,Rein Me In,Sam Fender & Olivia Dean,,,0,billboard,2026-08-21,2.0,rein me in — sam fender & olivia dean
