rank,title,artist,album,genre,streams,source,fetched_at,score,key
32,Broken Window Serenade,Whiskey Myers,,Country,0,apple_music,2026-09-11,38.0,broken window serenade — whiskey myers
33,hate that i made you love me,Ariana Grande,,Pop,0,apple_music,2026-09-11,36.0,hate that i made you love me — ariana grande
34,Thinkin’ Bout Me,Morgan Wallen,,Country,0,apple_music,2026-09-11,34.0,thinkin’ bout me — morgan wallen
35,Marvins Room,Drake,,Hip-Hop/Rap,0,apple_music,2026-09-11,32.0,marvins room — drake
36,Right On,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-09-11,30.0,right on — lil baby
37,Mainstay (feat. Luv Von),Rod Wave,,Music,0,apple_music,2026-09-11,28.000000000000004,mainstay (feat. luv von) — rod wave
38,Cowgirls (feat. ERNEST),Morgan Wallen,,Country,0,apple_music,2026-09-11,26.0,cowgirls (feat. ernest) — morgan wallen
39,I Had Some Help (feat. Morgan Wallen),Post Malone,,Country,0,apple_music,2026-09-11,24.0,i had some help (feat. morgan wallen) — post malone
40,Kacey Talk,YoungBoy Never Broke Again,,Hip-Hop/Rap,0,apple_music,2026-09-11,22.0,kacey talk — youngboy never broke again
41,Wasted On You,Morgan Wallen,,Country,0,apple_music,2026-09-11,20.0,wasted on you — morgan wallen
42,Piece Of Your Love,Rod Wave,,Music,0,apple_music,2026-09-11,18.0,piece of your love — rod wave
43,Snooze,SZA,,R&B/Soul,0,apple_music,2026-09-11,16.0,snooze — sza
44,What I Want,Morgan Wallen & Tate McRae,,Country,0,apple_music,2026-09-11,14.000000000000002,what i want — morgan wallen & tate mcrae
45,I’m Spent,Drake & Loe Shimmy,,R&B/Soul,0,apple_music,2026-09-11,12.0,i’m spent — drake & loe shimmy
46,Take Me Back (Leave Me There),Cody Johnson,,Country,0,apple_music,2026-09-11,10.0,take me back (leave me there) — cody johnson
47,weren't for the wind,Ella Langley,,Country,0,apple_music,2026-09-11,8.0,weren't for the wind — ella langley
48,Jaded,Koe Wetzel & Ella Langley,,Country,0,apple_music,2026-09-11,6.0,jaded — koe wetzel & ella langley
49,Knife Talk (feat. 21 Savage & Project Pat),Drake,,Hip-Hop/Rap,0,apple_music,2026-09-11,4.0,knife talk (feat. 21 savage & project pat) — drake
50,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-09-11,2.0,e85 — don toliver
1,"BbY WOW (w/ Judeline , rusowsky )",KAROL G,,,6189342,spotify_global,2026-09-11,100.0,"bby wow (w/ judeline , rusowsky ) — karol g"
2,Earrings,Malcolm Todd,,,3359180,spotify_global,2026-09-11,98.0,earrings — malcolm todd
3,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,3131899,spotify_global,2026-09-11,96.0,beauty and a beat (w/ nicki minaj ) — justin bieber
4,Loser,Tame Impala,,,3127573,spotify_global,2026-09-11,94.0,loser — tame impala
5,The One That Got Away,Katy Perry,,,3059217,spotify_global,2026-09-11,92.0,the one that got away — katy perry
6,the cure,Olivia Rodrigo,,,2872638,spotify_global,2026-09-11,90.0,the cure — olivia rodrigo
7,back to friends,sombr,,,2853564,spotify_global,2026-09-11,88.0,back to friends — sombr
8,Self Aware,Temper City,,,2853259,spotify_global,2026-09-11,86.0,self aware — temper city
9,Love Me Not,Ravyn Lenae,,,2827320,spotify_global,2026-09-11,84.0,love me not — ravyn lenae
10,Ain't In LA,ADÃLA,,,2816598,spotify_global,2026-09-11,82.0,ain't in la — adãla
11,hate that i made you love me,Ariana Grande,,,2813266,spotify_global,2026-09-11,80.0,hate that i made you love me — ariana grande
12,SWIM,BTS,,,2792518,spotify_global,2026-09-11,78.0,swim — bts
13,Iris,The Goo Goo Dolls,,,2763862,spotify_global,2026-09-11,76.0,iris — the goo goo dolls
14,Dai Dai (w/ Burna Boy ),Shakira,,,2636624,spotify_global,2026-09-11,74.0,dai dai (w/ burna boy ) — shakira
15,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2589294,spotify_global,2026-09-11,72.0,die with a smile (w/ bruno mars ) — lady gaga
16,Sweater Weather,The Neighbourhood,,,2514855,spotify_global,2026-09-11,70.0,sweater weather — the neighbourhood
17,Billie Jean,Michael Jackson,,,2511765,spotify_global,2026-09-11,68.0,billie jean — michael jackson
18,Wonderwall - Remastered,Oasis,,,2504665,spotify_global,2026-09-11,66.0,wonderwall - remastered — oasis
19,stupid song,Olivia Rodrigo,,,2495398,spotify_global,2026-09-11,64.0,stupid song — olivia rodrigo
20,Treat You Better,Shawn Mendes,,,2481053,spotify_global,2026-09-11,62.0,treat you better — shawn mendes
21,End of Beginning,Djo,,,2462407,spotify_global,2026-09-11,60.0,end of beginning — djo
22,Babydoll,Dominic Fike,,,2457615,spotify_global,2026-09-11,57.99999999999999,babydoll — dominic fike
23,Training Season,Dua Lipa,,,2375440,spotify_global,2026-09-11,56.00000000000001,training season — dua lipa
24,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,2310818,spotify_global,2026-09-11,54.0,cinderella (w/ ty dolla $ign ) — mac miller
25,Every Breath You Take,The Police,,,2296402,spotify_global,2026-09-11,52.0,every breath you take — the police
26,Choosin' Texas,Ella Langley,,,2267467,spotify_global,2026-09-11,50.0,choosin' texas — ella langley
27,Ordinary,Alex Warren,,,2228689,spotify_global,2026-09-11,48.0,ordinary — alex warren
28,Locked out of Heaven,Bruno Mars,,,2206214,spotify_global,2026-09-11,46.0,locked out of heaven — bruno mars
29,SaWaDiKa,LISA,,,2161117,spotify_global,2026-09-11,44.0,sawadika — lisa
30,Man I Need,Olivia Dean,,,2117860,spotify_global,2026-09-11,42.0,man i need — olivia dean
31,Sailor Song,Gigi Perez,,,2084208,spotify_global,2026-09-11,40.0,sailor song — gigi perez
32,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),Post Malone,,,2069565,spotify_global,2026-09-11,38.0,sunflower - spider-man: into the spider-verse (w/ swae lee ) — post malone
33,Creep,Radiohead,,,2047573,spotify_global,2026-09-11,36.0,creep — radiohead
34,BIRDS OF A FEATHER,Billie Eilish,,,2039232,spotify_global,2026-09-11,34.0,birds of a feather — billie eilish
35,Teh Hijau,Tulus,,,2018354,spotify_global,2026-09-11,32.0,teh hijau — tulus
36,drop dead,Olivia Rodrigo,,,2013411,spotify_global,2026-09-11,30.0,drop dead — olivia rodrigo
37,Mr. Brightside,The Killers,,,2008981,spotify_global,2026-09-11,28.000000000000004,mr. brightside — the killers
38,Risk It All,Bruno Mars,,,1996135,spotify_global,2026-09-11,26.0,risk it all — bruno mars
39,Great Expectation,SIENNA SPIRO,,,1995945,spotify_global,2026-09-11,24.0,great expectation — sienna spiro
40,Nicole Kidman,ADÃLA,,,1986251,spotify_global,2026-09-11,22.0,nicole kidman — adãla
41,Jamaican (Bam Bam) (w/ SOLTO (FR) ),HUGEL,,,1964345,spotify_global,2026-09-11,20.0,jamaican (bam bam) (w/ solto (fr) ) — hugel
42,oh yeah?,Steve Lacy,,,1962453,spotify_global,2026-09-11,18.0,oh yeah? — steve lacy
43,Animal,KATSEYE,,,1957423,spotify_global,2026-09-11,16.0,animal — katseye
44,The Fate of Ophelia,Taylor Swift,,,1948326,spotify_global,2026-09-11,14.000000000000002,the fate of ophelia — taylor swift
45,Beat It,Michael Jackson,,,1917292,spotify_global,2026-09-11,12.0,beat it — michael jackson
46,Sign of the Times,Harry Styles,,,1913551,spotify_global,2026-09-11,10.0,sign of the times — harry styles
47,Yellow,Coldplay,,,1913151,spotify_global,2026-09-11,8.0,yellow — coldplay
48,Sure Thing,Miguel,,,1867895,spotify_global,2026-09-11,6.0,sure thing — miguel
49,Raindance (w/ Tems ),Dave,,,1852334,spotify_global,2026-09-11,4.0,raindance (w/ tems ) — dave
50,Starboy (w/ Daft Punk ),The Weeknd,,,1827755,spotify_global,2026-09-11,2.0,starboy (w/ daft punk ) — the weeknd
1,Choosin' Texas,Ella Langley,,,1166911,spotify_us,2026-09-11,100.0,choosin' texas — ella langley
2,"BbY WOW (w/ Judeline , rusowsky )",KAROL G,,,1070724,spotify_us,2026-09-11,98.0,"bby wow (w/ judeline , rusowsky ) — karol g"
3,Earrings,Malcolm Todd,,,1024263,spotify_us,2026-09-11,96.0,earrings — malcolm todd
4,stupid song,Olivia Rodrigo,,,839111,spotify_us,2026-09-11,94.0,stupid song — olivia rodrigo
5,the cure,Olivia Rodrigo,,,799739,spotify_us,2026-09-11,92.0,the cure — olivia rodrigo
6,Loser,Tame Impala,,,780350,spotify_us,2026-09-11,90.0,loser — tame impala
7,Mr. Brightside,The Killers,,,760603,spotify_us,2026-09-11,88.0,mr. brightside — the killers
8,oh yeah?,Steve Lacy,,,734871,spotify_us,2026-09-11,86.0,oh yeah? — steve lacy
9,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,694244,spotify_us,2026-09-11,84.0,cinderella (w/ ty dolla $ign ) — mac miller
10,Broken Window Serenade,Whiskey Myers,,,677832,spotify_us,2026-09-11,82.0,broken window serenade — whiskey myers
11,Be Her,Ella Langley,,,671790,spotify_us,2026-09-11,80.0,be her — ella langley
12,Nicole Kidman,ADÃLA,,,636999,spotify_us,2026-09-11,78.0,nicole kidman — adãla
13,hate that i made you love me,Ariana Grande,,,626319,spotify_us,2026-09-11,76.0,hate that i made you love me — ariana grande
14,Man I Need,Olivia Dean,,,623713,spotify_us,2026-09-11,74.0,man i need — olivia dean
15,Janice STFU,Drake,,,622109,spotify_us,2026-09-11,72.0,janice stfu — drake
16,Ain't In LA,ADÃLA,,,621877,spotify_us,2026-09-11,70.0,ain't in la — adãla
17,Dreams - 2001 Remaster,Fleetwood Mac,,,601637,spotify_us,2026-09-11,68.0,dreams - 2001 remaster — fleetwood mac
18,Boston,STELLA LEFTY,,,583079,spotify_us,2026-09-11,66.0,boston — stella lefty
19,Freakinâ Out,Dexter and The Moonrocks,,,572471,spotify_us,2026-09-11,64.0,freakinâ out — dexter and the moonrocks
20,Sweater Weather,The Neighbourhood,,,559924,spotify_us,2026-09-11,62.0,sweater weather — the neighbourhood
21,Babydoll,Dominic Fike,,,547815,spotify_us,2026-09-11,60.0,babydoll — dominic fike
22,Iris,The Goo Goo Dolls,,,539770,spotify_us,2026-09-11,57.99999999999999,iris — the goo goo dolls
23,Sure Thing,Miguel,,,533225,spotify_us,2026-09-11,56.00000000000001,sure thing — miguel
24,drop dead,Olivia Rodrigo,,,532147,spotify_us,2026-09-11,54.0,drop dead — olivia rodrigo
25,Dead Fresh,Lil Baby,,,532030,spotify_us,2026-09-11,52.0,dead fresh — lil baby
26,Been By Now,Morgan Wallen,,,522906,spotify_us,2026-09-11,50.0,been by now — morgan wallen
27,505,Arctic Monkeys,,,516252,spotify_us,2026-09-11,48.0,505 — arctic monkeys
28,I Got Better,Morgan Wallen,,,514535,spotify_us,2026-09-11,46.0,i got better — morgan wallen
29,Orbiter,Noah Kahan,,,514482,spotify_us,2026-09-11,44.0,orbiter — noah kahan
30,NOBLE,F3miii,,,513376,spotify_us,2026-09-11,42.0,noble — f3miii
31,bloodstream,Alyssa Grace,,,512986,spotify_us,2026-09-11,40.0,bloodstream — alyssa grace
32,Self Aware,Temper City,,,509267,spotify_us,2026-09-11,38.0,self aware — temper city
33,E85,Don Toliver,,,496798,spotify_us,2026-09-11,36.0,e85 — don toliver
34,weren't for the wind,Ella Langley,,,495469,spotify_us,2026-09-11,34.0,weren't for the wind — ella langley
35,back to friends,sombr,,,487534,spotify_us,2026-09-11,32.0,back to friends — sombr
36,Creep,Radiohead,,,483653,spotify_us,2026-09-11,30.0,creep — radiohead
37,Billie Jean,Michael Jackson,,,477623,spotify_us,2026-09-11,28.000000000000004,billie jean — michael jackson
38,So Easy (To Fall In Love),Olivia Dean,,,476735,spotify_us,2026-09-11,26.0,so easy (to fall in love) — olivia dean
39,No Scrubs,TLC,,,474066,spotify_us,2026-09-11,24.0,no scrubs — tlc
40,Everlong,Foo Fighters,,,474063,spotify_us,2026-09-11,22.0,everlong — foo fighters
41,Love Me Not,Ravyn Lenae,,,461464,spotify_us,2026-09-11,20.0,love me not — ravyn lenae
42,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,461417,spotify_us,2026-09-11,18.0,i can't love you anymore (w/ morgan wallen ) — ella langley
43,expectations,Olivia Rodrigo,,,460749,spotify_us,2026-09-11,16.0,expectations — olivia rodrigo
44,Ordinary,Alex Warren,,,458549,spotify_us,2026-09-11,14.000000000000002,ordinary — alex warren
45,Evergreen,Omar Apollo,,,449655,spotify_us,2026-09-11,12.0,evergreen — omar apollo
46,End of Beginning,Djo,,,447338,spotify_us,2026-09-11,10.0,end of beginning — djo
47,Rein Me In (w/ Olivia Dean ),Sam Fender,,,441748,spotify_us,2026-09-11,8.0,rein me in (w/ olivia dean ) — sam fender
48,maggots for brains,Olivia Rodrigo,,,439308,spotify_us,2026-09-11,6.0,maggots for brains — olivia rodrigo
49,Circles,Post Malone,,,436352,spotify_us,2026-09-11,4.0,circles — post malone
50,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,430382,spotify_us,2026-09-11,2.0,beauty and a beat (w/ nicki minaj ) — justin bieber
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-09-11,100.0,choosin' texas — ella langley
2,Boston,Stella Lefty,,,0,billboard,2026-09-11,98.0,boston — stella lefty
3,"I Knew It, I Knew You",Taylor Swift,,,0,billboard,2026-09-11,96.0,"i knew it, i knew you — taylor swift"
4,Hate That I Made You Love Me,Ariana Grande,,,0,billboard,2026-09-11,94.0,hate that i made you love me — ariana grande
5,Been By Now,Morgan Wallen,,,0,billboard,2026-09-11,92.0,been by now — morgan wallen
6,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-09-11,90.0,dracula — tame impala & jennie
7,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-09-11,88.0,so easy (to fall in love) — olivia dean
8,Man I Need,Olivia Dean,,,0,billboard,2026-09-11,86.0,man i need — olivia dean
9,Risk It All,Bruno Mars,,,0,billboard,2026-09-11,84.0,risk it all — bruno mars
10,Be Her,Ella Langley,,,0,billboard,2026-09-11,82.0,be her — ella langley
11,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-09-11,80.0,i can't love you anymore — ella langley & morgan wallen
12,Stupid Song,Olivia Rodrigo,,,0,billboard,2026-09-11,78.0,stupid song — olivia rodrigo
13,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-09-11,76.0,drop dead — olivia rodrigo
14,I Just Might,Bruno Mars,,,0,billboard,2026-09-11,74.0,i just might — bruno mars
15,Midnight Sun,Zara Larsson,,,0,billboard,2026-09-11,72.0,midnight sun — zara larsson
16,BbY WOW,Karol G With Judeline & rusowsky,,,0,billboard,2026-09-11,70.0,bby wow — karol g with judeline & rusowsky
17,Janice STFU,Drake,,,0,billboard,2026-09-11,68.0,janice stfu — drake
18,Be By You,Luke Combs,,,0,billboard,2026-09-11,66.0,be by you — luke combs
19,9 To 5,Dolly Parton,,,0,billboard,2026-09-11,64.0,9 to 5 — dolly parton
20,Babydoll,Dominic Fike,,,0,billboard,2026-09-11,62.0,babydoll — dominic fike
21,Earrings,Malcolm Todd,,,0,billboard,2026-09-11,60.0,earrings — malcolm todd
22,Jolene,Dolly Parton,,,0,billboard,2026-09-11,57.99999999999999,jolene — dolly parton
23,Dead Fresh,Lil Baby,,,0,billboard,2026-09-11,56.00000000000001,dead fresh — lil baby
24,Loser,Tame Impala,,,0,billboard,2026-09-11,54.0,loser — tame impala
25,Spend Dat,Yung Miami,,,0,billboard,2026-09-11,52.0,spend dat — yung miami
26,The Cure,Olivia Rodrigo,,,0,billboard,2026-09-11,50.0,the cure — olivia rodrigo
27,Jaded,Koe Wetzel & Ella Langley,,,0,billboard,2026-09-11,48.0,jaded — koe wetzel & ella langley
28,Loving Life Again,Ella Langley,,,0,billboard,2026-09-11,46.0,loving life again — ella langley
29,Oh Yeah?,Steve Lacy,,,0,billboard,2026-09-11,44.0,oh yeah? — steve lacy
30,Animal,KATSEYE,,,0,billboard,2026-09-11,42.0,animal — katseye
31,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,,,0,billboard,2026-09-11,40.0,dai dai (fifa world cup official song 2026) — shakira x burna boy
32,What You Need,Tems,,,0,billboard,2026-09-11,38.0,what you need — tems
33,Cinderella,Mac Miller Featuring Ty Dolla $ign,,,0,billboard,2026-09-11,36.0,cinderella — mac miller featuring ty dolla $ign
34,Petal,Ariana Grande,,,0,billboard,2026-09-11,34.0,petal — ariana grande
35,Shabang,Drake,,,0,billboard,2026-09-11,32.0,shabang — drake
36,Orbiter,Noah Kahan,,,0,billboard,2026-09-11,30.0,orbiter — noah kahan
37,Self Aware,Temper City,,,0,billboard,2026-09-11,28.000000000000004,self aware — temper city
38,Morning Dew (Donk),Beyonce,,,0,billboard,2026-09-11,26.0,morning dew (donk) — beyonce
39,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-09-11,24.0,freakin' out — dexter and the moonrocks
40,Piece Of Your Love,Rod Wave,,,0,billboard,2026-09-11,22.0,piece of your love — rod wave
41,Mr. Know It All,Teddy Swims,,,0,billboard,2026-09-11,20.0,mr. know it all — teddy swims
42,AH HA,Cardi B,,,0,billboard,2026-09-11,18.0,ah ha — cardi b
43,Take Me Back (Leave Me There),Cody Johnson,,,0,billboard,2026-09-11,16.0,take me back (leave me there) — cody johnson
44,Cowgirl,Shaboozey,,,0,billboard,2026-09-11,14.000000000000002,cowgirl — shaboozey
45,I Will Always Love You,Dolly Parton,,,0,billboard,2026-09-11,12.0,i will always love you — dolly parton
46,Rein Me In,Sam Fender & Olivia Dean,,,0,billboard,2026-09-11,10.0,rein me in — sam fender & olivia dean
47,Hit The Wall,Gracie Abrams,,,0,billboard,2026-09-11,8.0,hit the wall — gracie abrams
48,Hustle,Rod Wave,,,0,billboard,2026-09-11,6.0,hustle — rod wave
49,Something To Lose,Stella Lefty Featuring Vincent Mason,,,0,billboard,2026-09-11,4.0,something to lose — stella lefty featuring vincent mason
50,Rethink Some Things,Luke Combs,,,0,billboard,2026-09-11,2.0,rethink some things — luke combs
