rank,title,artist,album,genre,streams,source,fetched_at,score,key
16,Billie Jean,Michael Jackson,,,2728794,spotify_global,2026-08-28,70.0,billie jean — michael jackson
17,back to friends,sombr,,,2715104,spotify_global,2026-08-28,68.0,back to friends — sombr
18,stupid song,Olivia Rodrigo,,,2699817,spotify_global,2026-08-28,66.0,stupid song — olivia rodrigo
19,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),Post Malone,,,2643988,spotify_global,2026-08-28,64.0,sunflower - spider-man: into the spider-verse (w/ swae lee ) — post malone
20,Choosin' Texas,Ella Langley,,,2533416,spotify_global,2026-08-28,62.0,choosin' texas — ella langley
21,Wonderwall - Remastered,Oasis,,,2524591,spotify_global,2026-08-28,60.0,wonderwall - remastered — oasis
22,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2494149,spotify_global,2026-08-28,57.99999999999999,die with a smile (w/ bruno mars ) — lady gaga
23,Love Me Not,Ravyn Lenae,,,2456742,spotify_global,2026-08-28,56.00000000000001,love me not — ravyn lenae
24,Treat You Better,Shawn Mendes,,,2437227,spotify_global,2026-08-28,54.0,treat you better — shawn mendes
25,End of Beginning,Djo,,,2367694,spotify_global,2026-08-28,52.0,end of beginning — djo
26,Animal,KATSEYE,,,2332146,spotify_global,2026-08-28,50.0,animal — katseye
27,Man I Need,Olivia Dean,,,2318382,spotify_global,2026-08-28,48.0,man i need — olivia dean
28,I Will Always Love You,Dolly Parton,,,2293270,spotify_global,2026-08-28,46.0,i will always love you — dolly parton
29,Hootie Frutti,KATSEYE,,,2206848,spotify_global,2026-08-28,44.0,hootie frutti — katseye
30,Sailor Song,Gigi Perez,,,2173899,spotify_global,2026-08-28,42.0,sailor song — gigi perez
31,Sweater Weather,The Neighbourhood,,,2162613,spotify_global,2026-08-28,40.0,sweater weather — the neighbourhood
32,drop dead,Olivia Rodrigo,,,2155880,spotify_global,2026-08-28,38.0,drop dead — olivia rodrigo
33,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,2138707,spotify_global,2026-08-28,36.0,cinderella (w/ ty dolla $ign ) — mac miller
34,BIRDS OF A FEATHER,Billie Eilish,,,2133367,spotify_global,2026-08-28,34.0,birds of a feather — billie eilish
35,Jamaican (Bam Bam) (w/ SOLTO (FR) ),HUGEL,,,2109803,spotify_global,2026-08-28,32.0,jamaican (bam bam) (w/ solto (fr) ) — hugel
36,Ordinary,Alex Warren,,,2105093,spotify_global,2026-08-28,30.0,ordinary — alex warren
37,oh yeah?,Steve Lacy,,,2083414,spotify_global,2026-08-28,28.000000000000004,oh yeah? — steve lacy
38,Risk It All,Bruno Mars,,,2037463,spotify_global,2026-08-28,26.0,risk it all — bruno mars
39,The Fate of Ophelia,Taylor Swift,,,2017887,spotify_global,2026-08-28,24.0,the fate of ophelia — taylor swift
40,Mr. Brightside,The Killers,,,2005764,spotify_global,2026-08-28,22.0,mr. brightside — the killers
41,petal,Ariana Grande,,,2005583,spotify_global,2026-08-28,20.0,petal — ariana grande
42,Ain't In LA,ADÃLA,,,1994851,spotify_global,2026-08-28,18.0,ain't in la — adãla
43,Every Breath You Take,The Police,,,1986165,spotify_global,2026-08-28,16.0,every breath you take — the police
44,DtMF,Bad Bunny,,,1982845,spotify_global,2026-08-28,14.000000000000002,dtmf — bad bunny
45,Coat of Many Colors,Dolly Parton,,,1962551,spotify_global,2026-08-28,12.0,coat of many colors — dolly parton
46,Teh Hijau,Tulus,,,1926924,spotify_global,2026-08-28,10.0,teh hijau — tulus
47,Beat It,Michael Jackson,,,1909894,spotify_global,2026-08-28,8.0,beat it — michael jackson
48,Riptide,Vance Joy,,,1900538,spotify_global,2026-08-28,6.0,riptide — vance joy
49,RIKI,Neton Vega,,,1894787,spotify_global,2026-08-28,4.0,riki — neton vega
50,Sign of the Times,Harry Styles,,,1877954,spotify_global,2026-08-28,2.0,sign of the times — harry styles
1,Jolene,Dolly Parton,,,2023623,spotify_us,2026-08-28,100.0,jolene — dolly parton
2,9 to 5,Dolly Parton,,,1916970,spotify_us,2026-08-28,98.0,9 to 5 — dolly parton
3,Islands in the Stream (w/ Kenny Rogers ),Dolly Parton,,,1492815,spotify_us,2026-08-28,96.0,islands in the stream (w/ kenny rogers ) — dolly parton
4,Choosin' Texas,Ella Langley,,,1340670,spotify_us,2026-08-28,94.0,choosin' texas — ella langley
5,Earrings,Malcolm Todd,,,1073033,spotify_us,2026-08-28,92.0,earrings — malcolm todd
6,I Will Always Love You,Dolly Parton,,,1009036,spotify_us,2026-08-28,90.0,i will always love you — dolly parton
7,Coat of Many Colors,Dolly Parton,,,922114,spotify_us,2026-08-28,88.0,coat of many colors — dolly parton
8,Loser,Tame Impala,,,910495,spotify_us,2026-08-28,86.0,loser — tame impala
9,stupid song,Olivia Rodrigo,,,904172,spotify_us,2026-08-28,84.0,stupid song — olivia rodrigo
10,oh yeah?,Steve Lacy,,,866636,spotify_us,2026-08-28,82.0,oh yeah? — steve lacy
11,Here You Come Again,Dolly Parton,,,837559,spotify_us,2026-08-28,80.0,here you come again — dolly parton
12,the cure,Olivia Rodrigo,,,806985,spotify_us,2026-08-28,78.0,the cure — olivia rodrigo
13,Mr. Brightside,The Killers,,,741954,spotify_us,2026-08-28,76.0,mr. brightside — the killers
14,Be Her,Ella Langley,,,734781,spotify_us,2026-08-28,74.0,be her — ella langley
15,Boston,STELLA LEFTY,,,733179,spotify_us,2026-08-28,72.0,boston — stella lefty
16,Man I Need,Olivia Dean,,,708221,spotify_us,2026-08-28,70.0,man i need — olivia dean
17,"BbY WOW (w/ Judeline , rusowsky )",KAROL G,,,703629,spotify_us,2026-08-28,68.0,"bby wow (w/ judeline , rusowsky ) — karol g"
18,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,700079,spotify_us,2026-08-28,66.0,cinderella (w/ ty dolla $ign ) — mac miller
19,Broken Window Serenade,Whiskey Myers,,,698141,spotify_us,2026-08-28,64.0,broken window serenade — whiskey myers
20,Janice STFU,Drake,,,657634,spotify_us,2026-08-28,62.0,janice stfu — drake
21,hate that i made you love me,Ariana Grande,,,653954,spotify_us,2026-08-28,60.0,hate that i made you love me — ariana grande
22,Babydoll,Dominic Fike,,,647018,spotify_us,2026-08-28,57.99999999999999,babydoll — dominic fike
23,My Tennessee Mountain Home,Dolly Parton,,,636365,spotify_us,2026-08-28,56.00000000000001,my tennessee mountain home — dolly parton
24,Dreams - 2001 Remaster,Fleetwood Mac,,,627476,spotify_us,2026-08-28,54.0,dreams - 2001 remaster — fleetwood mac
25,weren't for the wind,Ella Langley,,,616290,spotify_us,2026-08-28,52.0,weren't for the wind — ella langley
26,Been By Now,Morgan Wallen,,,616210,spotify_us,2026-08-28,50.0,been by now — morgan wallen
27,Freakinâ Out,Dexter and The Moonrocks,,,601873,spotify_us,2026-08-28,48.0,freakinâ out — dexter and the moonrocks
28,Self Aware,Temper City,,,595409,spotify_us,2026-08-28,46.0,self aware — temper city
29,Iris,The Goo Goo Dolls,,,559781,spotify_us,2026-08-28,44.0,iris — the goo goo dolls
30,drop dead,Olivia Rodrigo,,,558278,spotify_us,2026-08-28,42.0,drop dead — olivia rodrigo
31,Orbiter,Noah Kahan,,,544697,spotify_us,2026-08-28,40.0,orbiter — noah kahan
32,505,Arctic Monkeys,,,532931,spotify_us,2026-08-28,38.0,505 — arctic monkeys
33,NOBLE,F3miii,,,520516,spotify_us,2026-08-28,36.0,noble — f3miii
34,So Easy (To Fall In Love),Olivia Dean,,,512206,spotify_us,2026-08-28,34.0,so easy (to fall in love) — olivia dean
35,Billie Jean,Michael Jackson,,,511730,spotify_us,2026-08-28,32.0,billie jean — michael jackson
36,Rein Me In (w/ Olivia Dean ),Sam Fender,,,506120,spotify_us,2026-08-28,30.0,rein me in (w/ olivia dean ) — sam fender
37,petal,Ariana Grande,,,503969,spotify_us,2026-08-28,28.000000000000004,petal — ariana grande
38,I Got Better,Morgan Wallen,,,498735,spotify_us,2026-08-28,26.0,i got better — morgan wallen
39,Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee ),Post Malone,,,488272,spotify_us,2026-08-28,24.0,sunflower - spider-man: into the spider-verse (w/ swae lee ) — post malone
40,bloodstream,Alyssa Grace,,,483927,spotify_us,2026-08-28,22.0,bloodstream — alyssa grace
41,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,481635,spotify_us,2026-08-28,20.0,i can't love you anymore (w/ morgan wallen ) — ella langley
42,Everlong,Foo Fighters,,,481489,spotify_us,2026-08-28,18.0,everlong — foo fighters
43,Some of Your Love,PARTYNEXTDOOR,,,480765,spotify_us,2026-08-28,16.0,some of your love — partynextdoor
44,Why'd You Come in Here Lookin' Like That,Dolly Parton,,,480667,spotify_us,2026-08-28,14.000000000000002,why'd you come in here lookin' like that — dolly parton
45,E85,Don Toliver,,,477757,spotify_us,2026-08-28,12.0,e85 — don toliver
46,Sweater Weather,The Neighbourhood,,,477415,spotify_us,2026-08-28,10.0,sweater weather — the neighbourhood
47,Dead Fresh,Lil Baby,,,474522,spotify_us,2026-08-28,8.0,dead fresh — lil baby
48,Willing and Able,Noah Kahan,,,465814,spotify_us,2026-08-28,6.0,willing and able — noah kahan
49,Animal,KATSEYE,,,465713,spotify_us,2026-08-28,4.0,animal — katseye
50,back to friends,sombr,,,456965,spotify_us,2026-08-28,2.0,back to friends — sombr
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-08-28,100.0,choosin' texas — ella langley
2,Boston,Stella Lefty,,,0,billboard,2026-08-28,98.0,boston — stella lefty
3,"I Knew It, I Knew You",Taylor Swift,,,0,billboard,2026-08-28,96.0,"i knew it, i knew you — taylor swift"
4,Been By Now,Morgan Wallen,,,0,billboard,2026-08-28,94.0,been by now — morgan wallen
5,Hate That I Made You Love Me,Ariana Grande,,,0,billboard,2026-08-28,92.0,hate that i made you love me — ariana grande
6,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-08-28,90.0,i can't love you anymore — ella langley & morgan wallen
7,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-08-28,88.0,so easy (to fall in love) — olivia dean
8,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-08-28,86.0,dracula — tame impala & jennie
9,Man I Need,Olivia Dean,,,0,billboard,2026-08-28,84.0,man i need — olivia dean
10,Be Her,Ella Langley,,,0,billboard,2026-08-28,82.0,be her — ella langley
11,Risk It All,Bruno Mars,,,0,billboard,2026-08-28,80.0,risk it all — bruno mars
12,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-08-28,78.0,drop dead — olivia rodrigo
13,I Just Might,Bruno Mars,,,0,billboard,2026-08-28,76.0,i just might — bruno mars
14,Stupid Song,Olivia Rodrigo,,,0,billboard,2026-08-28,74.0,stupid song — olivia rodrigo
15,Midnight Sun,Zara Larsson,,,0,billboard,2026-08-28,72.0,midnight sun — zara larsson
16,Janice STFU,Drake,,,0,billboard,2026-08-28,70.0,janice stfu — drake
17,Be By You,Luke Combs,,,0,billboard,2026-08-28,68.0,be by you — luke combs
18,Loser,Tame Impala,,,0,billboard,2026-08-28,66.0,loser — tame impala
19,Oh Yeah?,Steve Lacy,,,0,billboard,2026-08-28,64.0,oh yeah? — steve lacy
20,Earrings,Malcolm Todd,,,0,billboard,2026-08-28,62.0,earrings — malcolm todd
21,Babydoll,Dominic Fike,,,0,billboard,2026-08-28,60.0,babydoll — dominic fike
22,Jaded,Koe Wetzel & Ella Langley,,,0,billboard,2026-08-28,57.99999999999999,jaded — koe wetzel & ella langley
23,Dead Fresh,Lil Baby,,,0,billboard,2026-08-28,56.00000000000001,dead fresh — lil baby
24,Animal,KATSEYE,,,0,billboard,2026-08-28,54.0,animal — katseye
25,Petal,Ariana Grande,,,0,billboard,2026-08-28,52.0,petal — ariana grande
26,The Cure,Olivia Rodrigo,,,0,billboard,2026-08-28,50.0,the cure — olivia rodrigo
27,Spend Dat,Yung Miami,,,0,billboard,2026-08-28,48.0,spend dat — yung miami
28,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,,,0,billboard,2026-08-28,46.0,dai dai (fifa world cup official song 2026) — shakira x burna boy
29,Shabang,Drake,,,0,billboard,2026-08-28,44.0,shabang — drake
30,Loving Life Again,Ella Langley,,,0,billboard,2026-08-28,42.0,loving life again — ella langley
31,Hootie Frutti,KATSEYE,,,0,billboard,2026-08-28,40.0,hootie frutti — katseye
32,What You Need,Tems,,,0,billboard,2026-08-28,38.0,what you need — tems
33,Cinderella,Mac Miller Featuring Ty Dolla $ign,,,0,billboard,2026-08-28,36.0,cinderella — mac miller featuring ty dolla $ign
34,Orbiter,Noah Kahan,,,0,billboard,2026-08-28,34.0,orbiter — noah kahan
35,Self Aware,Temper City,,,0,billboard,2026-08-28,32.0,self aware — temper city
36,Morning Dew (Donk),Beyonce,,,0,billboard,2026-08-28,30.0,morning dew (donk) — beyonce
37,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-08-28,28.000000000000004,freakin' out — dexter and the moonrocks
38,BbY WOW,Karol G With Judeline & rusowsky,,,0,billboard,2026-08-28,26.0,bby wow — karol g with judeline & rusowsky
39,Mr. Know It All,Teddy Swims,,,0,billboard,2026-08-28,24.0,mr. know it all — teddy swims
40,AH HA,Cardi B,,,0,billboard,2026-08-28,22.0,ah ha — cardi b
41,Chevy Silverado,Bailey Zimmerman,,,0,billboard,2026-08-28,20.0,chevy silverado — bailey zimmerman
42,Raindance,Dave & Tems,,,0,billboard,2026-08-28,18.0,raindance — dave & tems
43,Cowgirl,Shaboozey,,,0,billboard,2026-08-28,16.0,cowgirl — shaboozey
44,Something To Lose,Stella Lefty Featuring Vincent Mason,,,0,billboard,2026-08-28,14.000000000000002,something to lose — stella lefty featuring vincent mason
45,Rein Me In,Sam Fender & Olivia Dean,,,0,billboard,2026-08-28,12.0,rein me in — sam fender & olivia dean
46,Hit The Wall,Gracie Abrams,,,0,billboard,2026-08-28,10.0,hit the wall — gracie abrams
47,Take Me Back (Leave Me There),Cody Johnson,,,0,billboard,2026-08-28,8.0,take me back (leave me there) — cody johnson
48,"Phone, Keys, Wallet",Lainey Wilson & John Mayer,,,0,billboard,2026-08-28,6.0,"phone, keys, wallet — lainey wilson & john mayer"
49,Woman,Kane Brown,,,0,billboard,2026-08-28,4.0,woman — kane brown
50,Rethink Some Things,Luke Combs,,,0,billboard,2026-08-28,2.0,rethink some things — luke combs
