rank,title,artist,album,genre,streams,source,fetched_at,score,key
34,High Fives,Drake,,R&B/Soul,0,apple_music,2026-05-29,34.0,high fives — drake
35,Cinderella (feat. Ty Dolla $ign),Mac Miller,,Music,0,apple_music,2026-05-29,32.0,cinderella (feat. ty dolla $ign) — mac miller
36,White Bone,Drake,,R&B/Soul,0,apple_music,2026-05-29,30.0,white bone — drake
37,I'm The Problem,Morgan Wallen,,Country,0,apple_music,2026-05-29,28.000000000000004,i'm the problem — morgan wallen
38,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-05-29,26.0,e85 — don toliver
39,drop dead,Olivia Rodrigo,,Pop,0,apple_music,2026-05-29,24.0,drop dead — olivia rodrigo
40,Gen 5,Drake,,R&B/Soul,0,apple_music,2026-05-29,22.0,gen 5 — drake
41,Boston,STELLA LEFTY,,Country,0,apple_music,2026-05-29,20.0,boston — stella lefty
42,Man I Need,Olivia Dean,,Pop,0,apple_music,2026-05-29,18.0,man i need — olivia dean
43,Freestyle,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-05-29,16.0,freestyle — lil baby
44,Beat It,Michael Jackson,,Pop,0,apple_music,2026-05-29,14.000000000000002,beat it — michael jackson
45,Just In Case,Morgan Wallen,,Country,0,apple_music,2026-05-29,12.0,just in case — morgan wallen
46,Road Trips,Drake,,Hip-Hop/Rap,0,apple_music,2026-05-29,10.0,road trips — drake
47,Dirty Diana,Michael Jackson,,Pop,0,apple_music,2026-05-29,8.0,dirty diana — michael jackson
48,In A Minute,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-05-29,6.0,in a minute — lil baby
49,Last Night,Morgan Wallen,,Country,0,apple_music,2026-05-29,4.0,last night — morgan wallen
50,WAIT FOR U (feat. Drake & Tems),Future,,Hip-Hop/Rap,0,apple_music,2026-05-29,2.0,wait for u (feat. drake & tems) — future
1,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,5341778,spotify_global,2026-05-29,100.0,beauty and a beat (w/ nicki minaj ) — justin bieber
2,Billie Jean,Michael Jackson,,,5234648,spotify_global,2026-05-29,98.0,billie jean — michael jackson
3,the cure,Olivia Rodrigo,,,4893864,spotify_global,2026-05-29,96.0,the cure — olivia rodrigo
4,SWIM,BTS,,,4874639,spotify_global,2026-05-29,94.0,swim — bts
5,Janice STFU,Drake,,,4640692,spotify_global,2026-05-29,92.0,janice stfu — drake
6,Babydoll,Dominic Fike,,,4514527,spotify_global,2026-05-29,90.0,babydoll — dominic fike
7,Beat It,Michael Jackson,,,3973699,spotify_global,2026-05-29,88.0,beat it — michael jackson
8,Earrings,Malcolm Todd,,,3476815,spotify_global,2026-05-29,86.0,earrings — malcolm todd
9,The One That Got Away,Katy Perry,,,3289699,spotify_global,2026-05-29,84.0,the one that got away — katy perry
10,drop dead,Olivia Rodrigo,,,3146835,spotify_global,2026-05-29,82.0,drop dead — olivia rodrigo
11,back to friends,sombr,,,3146171,spotify_global,2026-05-29,80.0,back to friends — sombr
12,DtMF,Bad Bunny,,,2983534,spotify_global,2026-05-29,78.0,dtmf — bad bunny
13,End of Beginning,Djo,,,2953959,spotify_global,2026-05-29,76.0,end of beginning — djo
14,Human Nature,Michael Jackson,,,2939807,spotify_global,2026-05-29,74.0,human nature — michael jackson
15,Chicago,Michael Jackson,,,2876881,spotify_global,2026-05-29,72.0,chicago — michael jackson
16,Self Aware,Temper City,,,2874649,spotify_global,2026-05-29,70.0,self aware — temper city
17,Dracula - JENNIE Remix (w/ JENNIE ),Tame Impala,,,2812185,spotify_global,2026-05-29,68.0,dracula - jennie remix (w/ jennie ) — tame impala
18,Man I Need,Olivia Dean,,,2803986,spotify_global,2026-05-29,66.0,man i need — olivia dean
19,Iris,The Goo Goo Dolls,,,2799056,spotify_global,2026-05-29,64.0,iris — the goo goo dolls
20,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,,,2776369,spotify_global,2026-05-29,62.0,don't stop 'til you get enough - single version — michael jackson
21,Risk It All,Bruno Mars,,,2773817,spotify_global,2026-05-29,60.0,risk it all — bruno mars
22,National Treasures,Drake,,,2723910,spotify_global,2026-05-29,57.99999999999999,national treasures — drake
23,Raindance (w/ Tems ),Dave,,,2672500,spotify_global,2026-05-29,56.00000000000001,raindance (w/ tems ) — dave
24,On The Floor (w/ Pitbull ),Jennifer Lopez,,,2665231,spotify_global,2026-05-29,54.0,on the floor (w/ pitbull ) — jennifer lopez
25,Choosin' Texas,Ella Langley,,,2656398,spotify_global,2026-05-29,52.0,choosin' texas — ella langley
26,The Fate of Ophelia,Taylor Swift,,,2620622,spotify_global,2026-05-29,50.0,the fate of ophelia — taylor swift
27,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,2609556,spotify_global,2026-05-29,48.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
28,Love Me Not,Ravyn Lenae,,,2608627,spotify_global,2026-05-29,46.0,love me not — ravyn lenae
29,Lush Life,Zara Larsson,,,2577963,spotify_global,2026-05-29,44.0,lush life — zara larsson
30,Ordinary,Alex Warren,,,2561257,spotify_global,2026-05-29,42.0,ordinary — alex warren
31,BAILE INoLVIDABLE,Bad Bunny,,,2502456,spotify_global,2026-05-29,40.0,baile inolvidable — bad bunny
32,Shabang,Drake,,,2385881,spotify_global,2026-05-29,38.0,shabang — drake
33,So Easy (To Fall In Love),Olivia Dean,,,2361401,spotify_global,2026-05-29,36.0,so easy (to fall in love) — olivia dean
34,Whisper My Name,Drake,,,2342784,spotify_global,2026-05-29,34.0,whisper my name — drake
35,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2321428,spotify_global,2026-05-29,32.0,die with a smile (w/ bruno mars ) — lady gaga
36,Sweater Weather,The Neighbourhood,,,2311666,spotify_global,2026-05-29,30.0,sweater weather — the neighbourhood
37,DAISIES,Justin Bieber,,,2310142,spotify_global,2026-05-29,28.000000000000004,daisies — justin bieber
38,White Keys,Dominic Fike,,,2258586,spotify_global,2026-05-29,26.0,white keys — dominic fike
39,NUEVAYoL,Bad Bunny,,,2238905,spotify_global,2026-05-29,24.0,nuevayol — bad bunny
40,"Ran To Atlanta (w/ Future , Molly Santana )",Drake,,,2228988,spotify_global,2026-05-29,22.0,"ran to atlanta (w/ future , molly santana ) — drake"
41,Mr. Brightside,The Killers,,,2220979,spotify_global,2026-05-29,20.0,mr. brightside — the killers
42,WHERE IS MY HUSBAND!,RAYE,,,2208595,spotify_global,2026-05-29,18.0,where is my husband! — raye
43,"One Dance (w/ Wizkid , Kyla )",Drake,,,2173641,spotify_global,2026-05-29,16.0,"one dance (w/ wizkid , kyla ) — drake"
44,"Golden (w/ EJae , AUDREY NUNA , REI AMI , KPop Demon Hunters Cast )",HUNTR/X,,,2167699,spotify_global,2026-05-29,14.000000000000002,"golden (w/ ejae , audrey nuna , rei ami , kpop demon hunters cast ) — huntr/x"
45,Sailor Song,Gigi Perez,,,2163837,spotify_global,2026-05-29,12.0,sailor song — gigi perez
46,Riptide,Vance Joy,,,2151805,spotify_global,2026-05-29,10.0,riptide — vance joy
47,Smooth Criminal - 2012 Remaster,Michael Jackson,,,2117293,spotify_global,2026-05-29,8.0,smooth criminal - 2012 remaster — michael jackson
48,BIRDS OF A FEATHER,Billie Eilish,,,2105728,spotify_global,2026-05-29,6.0,birds of a feather — billie eilish
49,Creep,Radiohead,,,2033197,spotify_global,2026-05-29,4.0,creep — radiohead
50,Every Breath You Take,The Police,,,1976335,spotify_global,2026-05-29,2.0,every breath you take — the police
1,Janice STFU,Drake,,,1966888,spotify_us,2026-05-29,100.0,janice stfu — drake
2,the cure,Olivia Rodrigo,,,1585797,spotify_us,2026-05-29,98.0,the cure — olivia rodrigo
3,Choosin' Texas,Ella Langley,,,1565668,spotify_us,2026-05-29,96.0,choosin' texas — ella langley
4,Earrings,Malcolm Todd,,,1223570,spotify_us,2026-05-29,94.0,earrings — malcolm todd
5,Billie Jean,Michael Jackson,,,1117139,spotify_us,2026-05-29,92.0,billie jean — michael jackson
6,Shabang,Drake,,,1102191,spotify_us,2026-05-29,90.0,shabang — drake
7,National Treasures,Drake,,,1090178,spotify_us,2026-05-29,88.0,national treasures — drake
8,Whisper My Name,Drake,,,1027680,spotify_us,2026-05-29,86.0,whisper my name — drake
9,Chicago,Michael Jackson,,,1009894,spotify_us,2026-05-29,84.0,chicago — michael jackson
10,"Ran To Atlanta (w/ Future , Molly Santana )",Drake,,,1006481,spotify_us,2026-05-29,82.0,"ran to atlanta (w/ future , molly santana ) — drake"
11,Babydoll,Dominic Fike,,,983108,spotify_us,2026-05-29,80.0,babydoll — dominic fike
12,Be Her,Ella Langley,,,963923,spotify_us,2026-05-29,78.0,be her — ella langley
13,drop dead,Olivia Rodrigo,,,922082,spotify_us,2026-05-29,76.0,drop dead — olivia rodrigo
14,Mr. Brightside,The Killers,,,860867,spotify_us,2026-05-29,74.0,mr. brightside — the killers
15,Human Nature,Michael Jackson,,,835155,spotify_us,2026-05-29,72.0,human nature — michael jackson
16,Beat It,Michael Jackson,,,818830,spotify_us,2026-05-29,70.0,beat it — michael jackson
17,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,796858,spotify_us,2026-05-29,68.0,cinderella (w/ ty dolla $ign ) — mac miller
18,2 Hard 4 The Radio,Drake,,,793985,spotify_us,2026-05-29,66.0,2 hard 4 the radio — drake
19,Freakinâ Out,Dexter and The Moonrocks,,,768470,spotify_us,2026-05-29,64.0,freakinâ out — dexter and the moonrocks
20,Man I Need,Olivia Dean,,,761247,spotify_us,2026-05-29,62.0,man i need — olivia dean
21,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,738193,spotify_us,2026-05-29,60.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
22,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,,,727738,spotify_us,2026-05-29,57.99999999999999,don't stop 'til you get enough - single version — michael jackson
23,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,726040,spotify_us,2026-05-29,56.00000000000001,beauty and a beat (w/ nicki minaj ) — justin bieber
24,E85,Don Toliver,,,693927,spotify_us,2026-05-29,54.0,e85 — don toliver
25,Dreams - 2001 Remaster,Fleetwood Mac,,,685496,spotify_us,2026-05-29,52.0,dreams - 2001 remaster — fleetwood mac
26,Broken Window Serenade,Whiskey Myers,,,661642,spotify_us,2026-05-29,50.0,broken window serenade — whiskey myers
27,weren't for the wind,Ella Langley,,,658978,spotify_us,2026-05-29,48.0,weren't for the wind — ella langley
28,Plot Twist,Drake,,,651249,spotify_us,2026-05-29,46.0,plot twist — drake
29,iloveitiloveitiloveit,Bella Kay,,,645345,spotify_us,2026-05-29,44.0,iloveitiloveitiloveit — bella kay
30,I Got Better,Morgan Wallen,,,644406,spotify_us,2026-05-29,42.0,i got better — morgan wallen
31,DtMF,Bad Bunny,,,615976,spotify_us,2026-05-29,40.0,dtmf — bad bunny
32,DAISIES,Justin Bieber,,,612798,spotify_us,2026-05-29,38.0,daisies — justin bieber
33,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,612460,spotify_us,2026-05-29,36.0,i can't love you anymore (w/ morgan wallen ) — ella langley
34,Dust,Drake,,,610095,spotify_us,2026-05-29,34.0,dust — drake
35,The One That Got Away,Katy Perry,,,602864,spotify_us,2026-05-29,32.0,the one that got away — katy perry
36,Iris,The Goo Goo Dolls,,,596252,spotify_us,2026-05-29,30.0,iris — the goo goo dolls
37,So Easy (To Fall In Love),Olivia Dean,,,590893,spotify_us,2026-05-29,28.000000000000004,so easy (to fall in love) — olivia dean
38,Doors,Noah Kahan,,,584092,spotify_us,2026-05-29,26.0,doors — noah kahan
39,Boston,STELLA LEFTY,,,583354,spotify_us,2026-05-29,24.0,boston — stella lefty
40,What Did I Miss?,Drake,,,583205,spotify_us,2026-05-29,22.0,what did i miss? — drake
41,back to friends,sombr,,,582156,spotify_us,2026-05-29,20.0,back to friends — sombr
42,Ordinary,Alex Warren,,,581866,spotify_us,2026-05-29,18.0,ordinary — alex warren
43,Risk It All,Bruno Mars,,,578530,spotify_us,2026-05-29,16.0,risk it all — bruno mars
44,NOBLE,F3miii,,,568441,spotify_us,2026-05-29,14.000000000000002,noble — f3miii
45,End of Beginning,Djo,,,565729,spotify_us,2026-05-29,12.0,end of beginning — djo
46,B's On The Table (w/ 21 Savage ),Drake,,,561965,spotify_us,2026-05-29,10.0,b's on the table (w/ 21 savage ) — drake
47,White Keys,Dominic Fike,,,558077,spotify_us,2026-05-29,8.0,white keys — dominic fike
48,Make Them Pay,Drake,,,550077,spotify_us,2026-05-29,6.0,make them pay — drake
49,Orbiter,Noah Kahan,,,547510,spotify_us,2026-05-29,4.0,orbiter — noah kahan
50,"One Dance (w/ Wizkid , Kyla )",Drake,,,547202,spotify_us,2026-05-29,2.0,"one dance (w/ wizkid , kyla ) — drake"
1,Janice STFU,Drake,,,0,billboard,2026-05-29,100.0,janice stfu — drake
2,Ran To Atlanta,Drake Feauring Future & Molly Santana,,,0,billboard,2026-05-29,98.0,ran to atlanta — drake feauring future & molly santana
3,Whisper My Name,Drake,,,0,billboard,2026-05-29,96.0,whisper my name — drake
4,Shabang,Drake,,,0,billboard,2026-05-29,94.0,shabang — drake
5,Choosin' Texas,Ella Langley,,,0,billboard,2026-05-29,92.0,choosin' texas — ella langley
6,National Treasures,Drake,,,0,billboard,2026-05-29,90.0,national treasures — drake
7,Make Them Cry,Drake,,,0,billboard,2026-05-29,88.0,make them cry — drake
8,Dust,Drake,,,0,billboard,2026-05-29,86.0,dust — drake
9,2 Hard 4 The Radio,Drake,,,0,billboard,2026-05-29,84.0,2 hard 4 the radio — drake
10,Make Them Pay,Drake,,,0,billboard,2026-05-29,82.0,make them pay — drake
11,Plot Twist,Drake,,,0,billboard,2026-05-29,80.0,plot twist — drake
12,B's On The Table,Drake Featuring 21 Savage,,,0,billboard,2026-05-29,78.0,b's on the table — drake featuring 21 savage
13,Burning Bridges,Drake,,,0,billboard,2026-05-29,76.0,burning bridges — drake
14,Be Her,Ella Langley,,,0,billboard,2026-05-29,74.0,be her — ella langley
15,What Did I Miss?,Drake,,,0,billboard,2026-05-29,72.0,what did i miss? — drake
16,I Just Might,Bruno Mars,,,0,billboard,2026-05-29,70.0,i just might — bruno mars
17,Man I Need,Olivia Dean,,,0,billboard,2026-05-29,68.0,man i need — olivia dean
18,Little Birdie,Drake,,,0,billboard,2026-05-29,66.0,little birdie — drake
19,Make Them Remember,Drake,,,0,billboard,2026-05-29,64.0,make them remember — drake
20,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-05-29,62.0,so easy (to fall in love) — olivia dean
21,Make Them Know,Drake,,,0,billboard,2026-05-29,60.0,make them know — drake
22,Hoe Phase,Drake,,,0,billboard,2026-05-29,57.99999999999999,hoe phase — drake
23,Don’t Worry,Drake,,,0,billboard,2026-05-29,56.00000000000001,don’t worry — drake
24,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-05-29,54.0,i can't love you anymore — ella langley & morgan wallen
25,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-05-29,52.0,dracula — tame impala & jennie
26,Risk It All,Bruno Mars,,,0,billboard,2026-05-29,50.0,risk it all — bruno mars
27,Stateside,PinkPantheress With Zara Larsson,,,0,billboard,2026-05-29,48.0,stateside — pinkpantheress with zara larsson
28,WNBA,Drake,,,0,billboard,2026-05-29,46.0,wnba — drake
29,Folded,Kehlani,,,0,billboard,2026-05-29,44.0,folded — kehlani
30,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-05-29,42.0,drop dead — olivia rodrigo
31,Firm Friends,Drake,,,0,billboard,2026-05-29,40.0,firm friends — drake
32,Billie Jean,Michael Jackson,,,0,billboard,2026-05-29,38.0,billie jean — michael jackson
33,Boston,Stella Lefty,,,0,billboard,2026-05-29,36.0,boston — stella lefty
34,I'm Spent,Drake Featuring Loe Shimmy,,,0,billboard,2026-05-29,34.0,i'm spent — drake featuring loe shimmy
35,Classic,Drake,,,0,billboard,2026-05-29,32.0,classic — drake
36,Fortworth,Drake Featuring PARTYNEXTDOOR,,,0,billboard,2026-05-29,30.0,fortworth — drake featuring partynextdoor
37,Sleepless In A Hotel Room,Luke Combs,,,0,billboard,2026-05-29,28.000000000000004,sleepless in a hotel room — luke combs
38,Midnight Sun,Zara Larsson,,,0,billboard,2026-05-29,26.0,midnight sun — zara larsson
39,Slap The City,Drake & Qendresa,,,0,billboard,2026-05-29,24.0,slap the city — drake & qendresa
40,Homewrecker,sombr,,,0,billboard,2026-05-29,22.0,homewrecker — sombr
41,Cheetah Print,Drake & Sexyy Red,,,0,billboard,2026-05-29,20.0,cheetah print — drake & sexyy red
42,Road Trips,Drake,,,0,billboard,2026-05-29,18.0,road trips — drake
43,High Fives,Drake,,,0,billboard,2026-05-29,16.0,high fives — drake
44,Human Nature,Michael Jackson,,,0,billboard,2026-05-29,14.000000000000002,human nature — michael jackson
45,Earrings,Malcolm Todd,,,0,billboard,2026-05-29,12.0,earrings — malcolm todd
46,Babydoll,Dominic Fike,,,0,billboard,2026-05-29,10.0,babydoll — dominic fike
47,Beat It,Michael Jackson,,,0,billboard,2026-05-29,8.0,beat it — michael jackson
48,Hit The Wall,Gracie Abrams,,,0,billboard,2026-05-29,6.0,hit the wall — gracie abrams
49,Change My Mind,Riley Green,,,0,billboard,2026-05-29,4.0,change my mind — riley green
50,E85,Don Toliver,,,0,billboard,2026-05-29,2.0,e85 — don toliver
