rank,title,artist,album,genre,streams,source,fetched_at,score,key
20,Cinderella (feat. Ty Dolla $ign),Mac Miller,,Music,0,apple_music,2026-07-17,62.0,cinderella (feat. ty dolla $ign) — mac miller
21,Tank Top Pluto,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,60.0,tank top pluto — future
22,Weight Up,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,57.99999999999999,weight up — future
23,I'm The Problem,Morgan Wallen,,Country,0,apple_music,2026-07-17,56.00000000000001,i'm the problem — morgan wallen
24,Whisper My Name,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-17,54.0,whisper my name — drake
25,Freestyle,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-07-17,52.0,freestyle — lil baby
26,WAIT FOR U (feat. Drake & Tems),Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,50.0,wait for u (feat. drake & tems) — future
27,In A Minute,Lil Baby,,Hip-Hop/Rap,0,apple_music,2026-07-17,48.0,in a minute — lil baby
28,Build a Bitch,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,46.0,build a bitch — future
29,Boston,STELLA LEFTY,,Country,0,apple_music,2026-07-17,44.0,boston — stella lefty
30,Man I Need,Olivia Dean,,Pop,0,apple_music,2026-07-17,42.0,man i need — olivia dean
31,Trench Coat,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,40.0,trench coat — future
32,Money Over Everything,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,38.0,money over everything — future
33,Off the Hinge,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,36.0,off the hinge — future
34,Ghetto Love Story,BabyChiefDoit,,Hip-Hop/Rap,0,apple_music,2026-07-17,34.0,ghetto love story — babychiefdoit
35,Last Night,Morgan Wallen,,Country,0,apple_music,2026-07-17,32.0,last night — morgan wallen
36,LIKE ME (feat. 42 Dugg & Lil Baby),Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,30.0,like me (feat. 42 dugg & lil baby) — future
37,Best I Ever Had,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-17,28.000000000000004,best i ever had — drake
38,Spin You Around (1/24),Morgan Wallen,,Country,0,apple_music,2026-07-17,26.0,spin you around (1/24) — morgan wallen
39,I’m Spent,Drake & Loe Shimmy,,R&B/Soul,0,apple_music,2026-07-17,24.0,i’m spent — drake & loe shimmy
40,Just In Case,Morgan Wallen,,Country,0,apple_music,2026-07-17,22.0,just in case — morgan wallen
41,"I Knew It, I Knew You (From ""Toy Story 5"")",Taylor Swift,,Country,0,apple_music,2026-07-17,20.0,"i knew it, i knew you (from ""toy story 5"") — taylor swift"
42,I Had Some Help (feat. Morgan Wallen),Post Malone,,Country,0,apple_music,2026-07-17,18.0,i had some help (feat. morgan wallen) — post malone
43,National Treasures,Drake,,Hip-Hop/Rap,0,apple_music,2026-07-17,16.0,national treasures — drake
44,No Misery,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,14.000000000000002,no misery — future
45,RUBBERZ,Fenix Flexin & Purps On The Beat,,Alternative,0,apple_music,2026-07-17,12.0,rubberz — fenix flexin & purps on the beat
46,drop dead,Olivia Rodrigo,,Pop,0,apple_music,2026-07-17,10.0,drop dead — olivia rodrigo
47,If I Could,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,8.0,if i could — future
48,March Madness,Future,,Hip-Hop/Rap,0,apple_music,2026-07-17,6.0,march madness — future
49,Wants and Needs (feat. Lil Baby),Drake,,Hip-Hop/Rap,0,apple_music,2026-07-17,4.0,wants and needs (feat. lil baby) — drake
50,E85,Don Toliver,,Hip-Hop/Rap,0,apple_music,2026-07-17,2.0,e85 — don toliver
1,Wonderwall - Remastered,Oasis,,,5011427,spotify_global,2026-07-17,100.0,wonderwall - remastered — oasis
2,Dai Dai (w/ Burna Boy ),Shakira,,,4322284,spotify_global,2026-07-17,98.0,dai dai (w/ burna boy ) — shakira
3,hate that i made you love me,Ariana Grande,,,3963361,spotify_global,2026-07-17,96.0,hate that i made you love me — ariana grande
4,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,3808661,spotify_global,2026-07-17,94.0,beauty and a beat (w/ nicki minaj ) — justin bieber
5,Earrings,Malcolm Todd,,,3706664,spotify_global,2026-07-17,92.0,earrings — malcolm todd
6,Babydoll,Dominic Fike,,,3565311,spotify_global,2026-07-17,90.0,babydoll — dominic fike
7,SWIM,BTS,,,3536089,spotify_global,2026-07-17,88.0,swim — bts
8,Billie Jean,Michael Jackson,,,3458925,spotify_global,2026-07-17,86.0,billie jean — michael jackson
9,stupid song,Olivia Rodrigo,,,3079674,spotify_global,2026-07-17,84.0,stupid song — olivia rodrigo
10,The One That Got Away,Katy Perry,,,3074032,spotify_global,2026-07-17,82.0,the one that got away — katy perry
11,the cure,Olivia Rodrigo,,,3053759,spotify_global,2026-07-17,80.0,the cure — olivia rodrigo
12,Iris,The Goo Goo Dolls,,,3021939,spotify_global,2026-07-17,78.0,iris — the goo goo dolls
13,Self Aware,Temper City,,,2967213,spotify_global,2026-07-17,76.0,self aware — temper city
14,drop dead,Olivia Rodrigo,,,2922074,spotify_global,2026-07-17,74.0,drop dead — olivia rodrigo
15,back to friends,sombr,,,2834489,spotify_global,2026-07-17,72.0,back to friends — sombr
16,Choosin' Texas,Ella Langley,,,2680880,spotify_global,2026-07-17,70.0,choosin' texas — ella langley
17,End of Beginning,Djo,,,2675183,spotify_global,2026-07-17,68.0,end of beginning — djo
18,Beat It,Michael Jackson,,,2634015,spotify_global,2026-07-17,66.0,beat it — michael jackson
19,DtMF,Bad Bunny,,,2484054,spotify_global,2026-07-17,64.0,dtmf — bad bunny
20,Man I Need,Olivia Dean,,,2477708,spotify_global,2026-07-17,62.0,man i need — olivia dean
21,Love Me Not,Ravyn Lenae,,,2468131,spotify_global,2026-07-17,60.0,love me not — ravyn lenae
22,Ordinary,Alex Warren,,,2404586,spotify_global,2026-07-17,57.99999999999999,ordinary — alex warren
23,The Fate of Ophelia,Taylor Swift,,,2359617,spotify_global,2026-07-17,56.00000000000001,the fate of ophelia — taylor swift
24,Die With A Smile (w/ Bruno Mars ),Lady Gaga,,,2321829,spotify_global,2026-07-17,54.0,die with a smile (w/ bruno mars ) — lady gaga
25,Mr. Brightside,The Killers,,,2298671,spotify_global,2026-07-17,52.0,mr. brightside — the killers
26,Risk It All,Bruno Mars,,,2246294,spotify_global,2026-07-17,50.0,risk it all — bruno mars
27,Sailor Song,Gigi Perez,,,2237195,spotify_global,2026-07-17,48.0,sailor song — gigi perez
28,Every Breath You Take,The Police,,,2213789,spotify_global,2026-07-17,46.0,every breath you take — the police
29,honeybee,Olivia Rodrigo,,,2197352,spotify_global,2026-07-17,44.0,honeybee — olivia rodrigo
30,Treat You Better,Shawn Mendes,,,2193890,spotify_global,2026-07-17,42.0,treat you better — shawn mendes
31,Sesi Potret (w/ Ari Lesmana ),eÅau,,,2169261,spotify_global,2026-07-17,40.0,sesi potret (w/ ari lesmana ) — eåau
32,Sweater Weather,The Neighbourhood,,,2139977,spotify_global,2026-07-17,38.0,sweater weather — the neighbourhood
33,Raindance (w/ Tems ),Dave,,,2136625,spotify_global,2026-07-17,36.0,raindance (w/ tems ) — dave
34,Dracula - JENNIE Remix (w/ JENNIE ),Tame Impala,,,2127982,spotify_global,2026-07-17,34.0,dracula - jennie remix (w/ jennie ) — tame impala
35,Janice STFU,Drake,,,2125862,spotify_global,2026-07-17,32.0,janice stfu — drake
36,Chicago,Michael Jackson,,,2089424,spotify_global,2026-07-17,30.0,chicago — michael jackson
37,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,2084229,spotify_global,2026-07-17,28.000000000000004,cinderella (w/ ty dolla $ign ) — mac miller
38,Lush Life,Zara Larsson,,,2061692,spotify_global,2026-07-17,26.0,lush life — zara larsson
39,So Easy (To Fall In Love),Olivia Dean,,,2053891,spotify_global,2026-07-17,24.0,so easy (to fall in love) — olivia dean
40,Riptide,Vance Joy,,,2044817,spotify_global,2026-07-17,22.0,riptide — vance joy
41,BIRDS OF A FEATHER,Billie Eilish,,,2038932,spotify_global,2026-07-17,20.0,birds of a feather — billie eilish
42,BAILE INoLVIDABLE,Bad Bunny,,,2038227,spotify_global,2026-07-17,18.0,baile inolvidable — bad bunny
43,NUEVAYoL,Bad Bunny,,,2024073,spotify_global,2026-07-17,16.0,nuevayol — bad bunny
44,On The Floor (w/ Pitbull ),Jennifer Lopez,,,1994422,spotify_global,2026-07-17,14.000000000000002,on the floor (w/ pitbull ) — jennifer lopez
45,Locked out of Heaven,Bruno Mars,,,1989073,spotify_global,2026-07-17,12.0,locked out of heaven — bruno mars
46,Sign of the Times,Harry Styles,,,1960971,spotify_global,2026-07-17,10.0,sign of the times — harry styles
47,"ICONIC BY MISTAKE (w/ ILLIT , KATSEYE )",LE SSERAFIM,,,1946444,spotify_global,2026-07-17,8.0,"iconic by mistake (w/ illit , katseye ) — le sserafim"
48,WHERE IS MY HUSBAND!,RAYE,,,1895164,spotify_global,2026-07-17,6.0,where is my husband! — raye
49,Creep,Radiohead,,,1863499,spotify_global,2026-07-17,4.0,creep — radiohead
50,Yellow,Coldplay,,,1839332,spotify_global,2026-07-17,2.0,yellow — coldplay
1,Choosin' Texas,Ella Langley,,,1502478,spotify_us,2026-07-17,100.0,choosin' texas — ella langley
2,Earrings,Malcolm Todd,,,1205449,spotify_us,2026-07-17,98.0,earrings — malcolm todd
3,stupid song,Olivia Rodrigo,,,1043928,spotify_us,2026-07-17,96.0,stupid song — olivia rodrigo
4,hate that i made you love me,Ariana Grande,,,945906,spotify_us,2026-07-17,94.0,hate that i made you love me — ariana grande
5,the cure,Olivia Rodrigo,,,911749,spotify_us,2026-07-17,92.0,the cure — olivia rodrigo
6,Wonderwall - Remastered,Oasis,,,857480,spotify_us,2026-07-17,90.0,wonderwall - remastered — oasis
7,Cinderella (w/ Ty Dolla $ign ),Mac Miller,,,839511,spotify_us,2026-07-17,88.0,cinderella (w/ ty dolla $ign ) — mac miller
8,Mr. Brightside,The Killers,,,837531,spotify_us,2026-07-17,86.0,mr. brightside — the killers
9,Babydoll,Dominic Fike,,,833001,spotify_us,2026-07-17,84.0,babydoll — dominic fike
10,Janice STFU,Drake,,,806866,spotify_us,2026-07-17,82.0,janice stfu — drake
11,drop dead,Olivia Rodrigo,,,769444,spotify_us,2026-07-17,80.0,drop dead — olivia rodrigo
12,Be Her,Ella Langley,,,756075,spotify_us,2026-07-17,78.0,be her — ella langley
13,Man I Need,Olivia Dean,,,737260,spotify_us,2026-07-17,76.0,man i need — olivia dean
14,Boston,STELLA LEFTY,,,727965,spotify_us,2026-07-17,74.0,boston — stella lefty
15,weren't for the wind,Ella Langley,,,715891,spotify_us,2026-07-17,72.0,weren't for the wind — ella langley
16,Billie Jean,Michael Jackson,,,698945,spotify_us,2026-07-17,70.0,billie jean — michael jackson
17,Chicago,Michael Jackson,,,658096,spotify_us,2026-07-17,68.0,chicago — michael jackson
18,Broken Window Serenade,Whiskey Myers,,,653112,spotify_us,2026-07-17,66.0,broken window serenade — whiskey myers
19,Dreams - 2001 Remaster,Fleetwood Mac,,,646833,spotify_us,2026-07-17,64.0,dreams - 2001 remaster — fleetwood mac
20,honeybee,Olivia Rodrigo,,,627420,spotify_us,2026-07-17,62.0,honeybee — olivia rodrigo
21,Orbiter,Noah Kahan,,,627361,spotify_us,2026-07-17,60.0,orbiter — noah kahan
22,misery.,pupsies,,,621110,spotify_us,2026-07-17,57.99999999999999,misery. — pupsies
23,I Got Better,Morgan Wallen,,,610840,spotify_us,2026-07-17,56.00000000000001,i got better — morgan wallen
24,Freakinâ Out,Dexter and The Moonrocks,,,598211,spotify_us,2026-07-17,54.0,freakinâ out — dexter and the moonrocks
25,Self Aware,Temper City,,,592942,spotify_us,2026-07-17,52.0,self aware — temper city
26,"I Knew It, I Knew You",Taylor Swift,,,578240,spotify_us,2026-07-17,50.0,"i knew it, i knew you — taylor swift"
27,Iris,The Goo Goo Dolls,,,577725,spotify_us,2026-07-17,48.0,iris — the goo goo dolls
28,So Easy (To Fall In Love),Olivia Dean,,,558044,spotify_us,2026-07-17,46.0,so easy (to fall in love) — olivia dean
29,Beauty And A Beat (w/ Nicki Minaj ),Justin Bieber,,,556702,spotify_us,2026-07-17,44.0,beauty and a beat (w/ nicki minaj ) — justin bieber
30,I Can't Love You Anymore (w/ Morgan Wallen ),Ella Langley,,,555837,spotify_us,2026-07-17,42.0,i can't love you anymore (w/ morgan wallen ) — ella langley
31,expectations,Olivia Rodrigo,,,548198,spotify_us,2026-07-17,40.0,expectations — olivia rodrigo
32,maggots for brains,Olivia Rodrigo,,,537819,spotify_us,2026-07-17,38.0,maggots for brains — olivia rodrigo
33,E85,Don Toliver,,,537391,spotify_us,2026-07-17,36.0,e85 — don toliver
34,Ordinary,Alex Warren,,,533380,spotify_us,2026-07-17,34.0,ordinary — alex warren
35,Stateside + Zara Larsson (w/ Zara Larsson ),PinkPantheress,,,532857,spotify_us,2026-07-17,32.0,stateside + zara larsson (w/ zara larsson ) — pinkpantheress
36,Beat It,Michael Jackson,,,527171,spotify_us,2026-07-17,30.0,beat it — michael jackson
37,DtMF,Bad Bunny,,,512752,spotify_us,2026-07-17,28.000000000000004,dtmf — bad bunny
38,Doors,Noah Kahan,,,506503,spotify_us,2026-07-17,26.0,doors — noah kahan
39,NOBLE,F3miii,,,499216,spotify_us,2026-07-17,24.0,noble — f3miii
40,Willing and Able,Noah Kahan,,,494083,spotify_us,2026-07-17,22.0,willing and able — noah kahan
41,back to friends,sombr,,,491545,spotify_us,2026-07-17,20.0,back to friends — sombr
42,End of Beginning,Djo,,,490303,spotify_us,2026-07-17,18.0,end of beginning — djo
43,whatâs wrong with me (w/ Robert Smith ),Olivia Rodrigo,,,486411,spotify_us,2026-07-17,16.0,whatâs wrong with me (w/ robert smith ) — olivia rodrigo
44,Riptide,Vance Joy,,,475723,spotify_us,2026-07-17,14.000000000000002,riptide — vance joy
45,less,Olivia Rodrigo,,,473468,spotify_us,2026-07-17,12.0,less — olivia rodrigo
46,my way,Olivia Rodrigo,,,470107,spotify_us,2026-07-17,10.0,my way — olivia rodrigo
47,505,Arctic Monkeys,,,467562,spotify_us,2026-07-17,8.0,505 — arctic monkeys
48,The One That Got Away,Katy Perry,,,467348,spotify_us,2026-07-17,6.0,the one that got away — katy perry
49,Sailor Song,Gigi Perez,,,465903,spotify_us,2026-07-17,4.0,sailor song — gigi perez
50,"One Dance (w/ Wizkid , Kyla )",Drake,,,457014,spotify_us,2026-07-17,2.0,"one dance (w/ wizkid , kyla ) — drake"
1,Choosin' Texas,Ella Langley,,,0,billboard,2026-07-17,100.0,choosin' texas — ella langley
2,"I Knew It, I Knew You",Taylor Swift,,,0,billboard,2026-07-17,98.0,"i knew it, i knew you — taylor swift"
3,Be Her,Ella Langley,,,0,billboard,2026-07-17,96.0,be her — ella langley
4,I Can't Love You Anymore,Ella Langley & Morgan Wallen,,,0,billboard,2026-07-17,94.0,i can't love you anymore — ella langley & morgan wallen
5,Dracula,Tame Impala & JENNIE,,,0,billboard,2026-07-17,92.0,dracula — tame impala & jennie
6,Hate That I Made You Love Me,Ariana Grande,,,0,billboard,2026-07-17,90.0,hate that i made you love me — ariana grande
7,I Just Might,Bruno Mars,,,0,billboard,2026-07-17,88.0,i just might — bruno mars
8,Janice STFU,Drake,,,0,billboard,2026-07-17,86.0,janice stfu — drake
9,So Easy (To Fall In Love),Olivia Dean,,,0,billboard,2026-07-17,84.0,so easy (to fall in love) — olivia dean
10,Man I Need,Olivia Dean,,,0,billboard,2026-07-17,82.0,man i need — olivia dean
11,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,,,0,billboard,2026-07-17,80.0,"courtesy of the red, white and blue (the angry american) — toby keith"
12,Boston,Stella Lefty,,,0,billboard,2026-07-17,78.0,boston — stella lefty
13,Drop Dead,Olivia Rodrigo,,,0,billboard,2026-07-17,76.0,drop dead — olivia rodrigo
14,Stupid Song,Olivia Rodrigo,,,0,billboard,2026-07-17,74.0,stupid song — olivia rodrigo
15,Risk It All,Bruno Mars,,,0,billboard,2026-07-17,72.0,risk it all — bruno mars
16,Midnight Sun,Zara Larsson,,,0,billboard,2026-07-17,70.0,midnight sun — zara larsson
17,Spend Dat,Yung Miami,,,0,billboard,2026-07-17,68.0,spend dat — yung miami
18,Stateside,PinkPantheress With Zara Larsson,,,0,billboard,2026-07-17,66.0,stateside — pinkpantheress with zara larsson
19,Don't We,Morgan Wallen,,,0,billboard,2026-07-17,64.0,don't we — morgan wallen
20,Be By You,Luke Combs,,,0,billboard,2026-07-17,62.0,be by you — luke combs
21,Homewrecker,sombr,,,0,billboard,2026-07-17,60.0,homewrecker — sombr
22,Earrings,Malcolm Todd,,,0,billboard,2026-07-17,57.99999999999999,earrings — malcolm todd
23,The Cure,Olivia Rodrigo,,,0,billboard,2026-07-17,56.00000000000001,the cure — olivia rodrigo
24,Shabang,Drake,,,0,billboard,2026-07-17,54.0,shabang — drake
25,Party In The U.S.A.,Miley Cyrus,,,0,billboard,2026-07-17,52.0,party in the u.s.a. — miley cyrus
26,Morning Dew (Donk),Beyonce,,,0,billboard,2026-07-17,50.0,morning dew (donk) — beyonce
27,Babydoll,Dominic Fike,,,0,billboard,2026-07-17,48.0,babydoll — dominic fike
28,Die On This Hill,Sienna Spiro,,,0,billboard,2026-07-17,46.0,die on this hill — sienna spiro
29,Cinderella,Mac Miller Featuring Ty Dolla $ign,,,0,billboard,2026-07-17,44.0,cinderella — mac miller featuring ty dolla $ign
30,Sleepless In A Hotel Room,Luke Combs,,,0,billboard,2026-07-17,42.0,sleepless in a hotel room — luke combs
31,Sweet Home Alabama,Lynyrd Skynyrd,,,0,billboard,2026-07-17,40.0,sweet home alabama — lynyrd skynyrd
32,Chicken Fried,Zac Brown Band,,,0,billboard,2026-07-17,38.0,chicken fried — zac brown band
33,American Girls,Harry Styles,,,0,billboard,2026-07-17,36.0,american girls — harry styles
34,Honeybee,Olivia Rodrigo,,,0,billboard,2026-07-17,34.0,honeybee — olivia rodrigo
35,Don't Stop Believin',Journey,,,0,billboard,2026-07-17,32.0,don't stop believin' — journey
36,Born In The U.S.A.,Bruce Springsteen,,,0,billboard,2026-07-17,30.0,born in the u.s.a. — bruce springsteen
37,E85,Don Toliver,,,0,billboard,2026-07-17,28.000000000000004,e85 — don toliver
38,Don't Tell On Me,Jason Aldean,,,0,billboard,2026-07-17,26.0,don't tell on me — jason aldean
39,What You Need,Tems,,,0,billboard,2026-07-17,24.0,what you need — tems
40,Fever Dream,Alex Warren,,,0,billboard,2026-07-17,22.0,fever dream — alex warren
41,"Take Me Home, Country Roads",John Denver With Fat City,,,0,billboard,2026-07-17,20.0,"take me home, country roads — john denver with fat city"
42,Chicago,Michael Jackson,,,0,billboard,2026-07-17,18.0,chicago — michael jackson
43,Hit The Wall,Gracie Abrams,,,0,billboard,2026-07-17,16.0,hit the wall — gracie abrams
44,Fortunate Son,Creedence Clearwater Revival,,,0,billboard,2026-07-17,14.000000000000002,fortunate son — creedence clearwater revival
45,Pop Dat Thang,DaBaby,,,0,billboard,2026-07-17,12.0,pop dat thang — dababy
46,American Kids,Kenny Chesney,,,0,billboard,2026-07-17,10.0,american kids — kenny chesney
47,Freakin' Out,Dexter And The Moonrocks,,,0,billboard,2026-07-17,8.0,freakin' out — dexter and the moonrocks
48,Maggots For Brains,Olivia Rodrigo,,,0,billboard,2026-07-17,6.0,maggots for brains — olivia rodrigo
49,Change My Mind,Riley Green,,,0,billboard,2026-07-17,4.0,change my mind — riley green
50,Loving Life Again,Ella Langley,,,0,billboard,2026-07-17,2.0,loving life again — ella langley
